run_id,w_in_l1_sum,w_in_l0,w_rec_l1_sum,w_rec_l0,w_out_l1_sum,w_out_l0
run_2130_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.0001,4952.06298828125,13300,250.41830444335938,7671,4695.248046875,1700
run_2131_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,4970.20458984375,13299,91.87968444824219,9378,1847.2957763671875,1700
run_2132_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.001,4710.95458984375,13300,738.2031860351562,8984,4153.09375,1700
run_2133_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.001_eps-0.01,5348.66259765625,13300,121.30838775634766,9377,2400.5634765625,1700
run_2134_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.01,4828.92626953125,13298,924.241943359375,9600,4020.1513671875,1700
run_2135_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.01_eps-0.01,4797.52294921875,13300,940.736572265625,9797,3873.9951171875,1700
run_2136_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.1,4662.38330078125,13300,1000.161376953125,9766,3996.984375,1700
run_2137_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.1_eps-0.01,4996.55029296875,13300,1109.1029052734375,9677,4179.84619140625,1700
run_2138_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp1.0,4614.02197265625,13299,963.8646240234375,9623,4149.04052734375,1700
run_2139_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp1.0_eps-0.01,4722.1435546875,13299,995.6893920898438,9662,3962.2421875,1700
run_213_l1-1e-06_beta0.001_alpha0.1_trav50_blk1_temp0.01,3931.3798828125,13300,4210.7744140625,9998,2887.0390625,1700
run_2140_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.0001,4828.22705078125,13300,513.7233276367188,9053,4208.42919921875,1700
run_2141_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.0001_eps-0.01,4886.486328125,13299,89.35926818847656,9522,2021.927978515625,1700
run_2142_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.001,4769.0400390625,13300,883.4752197265625,9537,4073.136962890625,1700
run_2143_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.001_eps-0.01,4865.52490234375,13300,112.6993179321289,9493,2281.749267578125,1700
run_2144_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.01,4650.47607421875,13299,939.101806640625,9396,3983.549560546875,1700
run_2145_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.01_eps-0.01,4877.5400390625,13300,983.8278198242188,9694,4647.9814453125,1700
run_2146_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.1,4605.13916015625,13300,1014.2098388671875,9672,4144.8828125,1700
run_2147_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.1_eps-0.01,4777.775390625,13299,1040.7620849609375,9711,3762.658935546875,1700
run_2148_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp1.0,4984.9677734375,13300,981.0224609375,9530,4253.54931640625,1700
run_2149_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp1.0_eps-0.01,4903.537109375,13299,980.992919921875,9616,4052.81591796875,1700
run_214_l1-1e-06_beta0.001_alpha0.1_trav50_blk1_temp0.01_eps-0.01,3867.028564453125,13299,4107.79345703125,9980,3063.66943359375,1691
run_2150_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.0001,4669.22216796875,13298,545.21484375,7486,4223.05810546875,1700
run_2151_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,4766.63427734375,13299,100.47705078125,9477,2290.615966796875,1700
run_2152_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.001,4665.6513671875,13300,929.426513671875,9189,4255.91455078125,1700
run_2153_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.001_eps-0.01,4440.630859375,13298,105.32041931152344,9446,2597.548095703125,1700
run_2154_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.01,4773.7216796875,13300,963.6730346679688,9662,3806.73974609375,1700
run_2155_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.01_eps-0.01,4849.28271484375,13300,949.4988403320312,9723,4027.86279296875,1700
run_2156_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.1,4690.41943359375,13299,1118.725830078125,9790,3965.97998046875,1700
run_2157_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.1_eps-0.01,4589.13427734375,13300,977.6180419921875,9775,3859.9716796875,1700
run_2158_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0,4753.4140625,13300,1081.828857421875,9645,3932.93115234375,1700
run_2159_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0_eps-0.01,4761.74365234375,13300,1076.4453125,9674,3991.52001953125,1700
run_215_l1-1e-06_beta0.001_alpha0.1_trav50_blk1_temp1.0_eps-0.01,4418.57373046875,13300,4736.86962890625,9995,3211.126953125,1698
run_2160_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.0001,4972.76416015625,13300,431.00653076171875,8882,4557.59521484375,1700
run_2161_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.0001_eps-0.01,5399.912109375,13298,79.76473999023438,9230,1733.339111328125,1700
run_2162_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.001,4574.38818359375,13299,873.358642578125,9750,4167.6669921875,1700
run_2163_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.001_eps-0.01,7108.396484375,13300,116.05294799804688,9427,2235.3818359375,1700
run_2164_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.01,4772.6181640625,13300,1065.204833984375,9770,3822.244384765625,1700
run_2165_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.01_eps-0.01,4728.1630859375,13299,866.985107421875,9442,3923.5634765625,1700
run_2166_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.1,4903.6787109375,13298,1025.4886474609375,9729,4029.62060546875,1700
run_2167_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.1_eps-0.01,4723.58642578125,13299,1046.332763671875,9700,3744.23779296875,1700
run_2168_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp1.0,4699.84130859375,13298,968.9517822265625,9505,3913.38232421875,1700
run_2169_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp1.0_eps-0.01,4736.86474609375,13300,1073.9195556640625,9648,4054.7958984375,1700
run_216_l1-1e-06_beta0.003_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,205.44631958007812,12353,1.861992359161377,9215,203.48818969726562,1619
run_2170_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.0001,4927.9775390625,13300,512.498779296875,9285,4685.79931640625,1700
run_2171_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,5252.427734375,13299,94.26469421386719,9378,1750.5626220703125,1700
run_2172_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.001,4864.22705078125,13300,807.841064453125,9212,3971.70068359375,1700
run_2173_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.001_eps-0.01,5085.09521484375,13300,106.70411682128906,9453,2109.359130859375,1700
run_2174_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.01,4771.947265625,13300,1122.5235595703125,9791,4000.6826171875,1700
run_2175_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.01_eps-0.01,4632.85986328125,13300,872.0072021484375,9264,4253.56103515625,1700
run_2176_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.1,4535.1259765625,13300,866.4969482421875,9573,4202.3232421875,1700
run_2177_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.1_eps-0.01,4761.369140625,13300,952.4331665039062,9766,3858.956298828125,1700
run_2178_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp1.0,4886.93994140625,13297,1150.28759765625,9738,3779.421875,1700
run_2179_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp1.0_eps-0.01,4589.03759765625,13299,993.8658447265625,9506,4396.111328125,1700
run_217_l1-1e-06_beta0.003_alpha0.01_trav50_blk1_temp0.001,3088.436279296875,13216,2184.61376953125,9653,2341.728759765625,1653
run_2180_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.0001,4858.92041015625,13300,814.9951782226562,9420,4219.5859375,1700
run_2181_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.0001_eps-0.01,4795.41748046875,13300,98.11309814453125,9444,2049.7158203125,1700
run_2182_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.001,4750.7705078125,13300,935.8309326171875,9569,3971.68603515625,1700
run_2183_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.001_eps-0.01,4781.58642578125,13299,118.05810546875,9441,2509.05859375,1700
run_2184_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.01,4850.9814453125,13300,1013.9421997070312,9743,3969.17333984375,1700
run_2185_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.01_eps-0.01,4840.97265625,13300,931.806884765625,9746,3961.8388671875,1700
run_2186_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.1,4542.078125,13300,996.0249633789062,9693,3880.79052734375,1700
run_2187_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.1_eps-0.01,4561.44384765625,13300,1107.0489501953125,9750,3950.13818359375,1700
run_2188_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp1.0,4682.16064453125,13300,1034.634033203125,9765,3951.982421875,1700
run_2189_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp1.0_eps-0.01,4836.7373046875,13300,1123.819091796875,9747,4114.646484375,1700
run_218_l1-1e-06_beta0.003_alpha0.01_trav50_blk1_temp0.001_eps-0.01,382.7267761230469,12453,18.840272903442383,9243,363.6018371582031,1604
run_2190_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.0001,4620.58544921875,13300,815.609619140625,9619,4015.38037109375,1700
run_2191_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,4949.875,13300,90.38813781738281,8746,2194.456298828125,1700
run_2192_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.001,4761.64794921875,13300,1016.023681640625,9579,4157.31689453125,1700
run_2193_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.001_eps-0.01,4664.970703125,13300,129.54014587402344,9410,2492.8798828125,1700
run_2194_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.01,4775.2373046875,13299,1075.1962890625,9776,4037.17236328125,1700
run_2195_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.01_eps-0.01,4902.7529296875,13299,852.4236450195312,9581,3947.813232421875,1700
run_2196_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.1,4803.81298828125,13300,1146.390869140625,9762,3923.277587890625,1700
run_2197_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.1_eps-0.01,4548.896484375,13298,1075.734619140625,9817,3775.056884765625,1700
run_2198_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp1.0,4632.4375,13300,968.663330078125,9641,4104.46728515625,1700
run_2199_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp1.0_eps-0.01,4842.822265625,13298,1160.8690185546875,9815,4227.36181640625,1700
run_219_l1-1e-06_beta0.003_alpha0.01_trav50_blk1_temp0.01,3867.37060546875,13299,4371.3720703125,9953,2867.987548828125,1698
run_2200_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.0001,4599.2021484375,13300,945.9893798828125,9193,4161.5888671875,1700
run_2201_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.0001_eps-0.01,4569.28466796875,13300,164.58692932128906,9293,3851.41748046875,1700
run_2202_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.001,4790.623046875,13300,1108.50390625,9723,4068.35986328125,1700
run_2203_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.001_eps-0.01,5513.28515625,13300,571.00537109375,9431,5255.4130859375,1700
run_2204_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.01,4721.5146484375,13300,1013.1085205078125,9705,3836.00048828125,1700
run_2205_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.01_eps-0.01,4686.0634765625,13298,1022.8831787109375,9567,4093.113525390625,1700
run_2206_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.1,4701.720703125,13300,1103.435302734375,9727,4289.7529296875,1700
run_2207_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.1_eps-0.01,4662.47802734375,13300,1012.27392578125,9673,3797.3681640625,1700
run_2208_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp1.0,4798.83056640625,13299,1002.0502319335938,9590,4249.3173828125,1700
run_2209_dist-0.0005_beta0.01_alpha0.01_trav500_blk1_temp1.0_eps-0.01,4725.38232421875,13300,1103.493896484375,9841,4043.582763671875,1700
run_220_l1-1e-06_beta0.003_alpha0.01_trav50_blk1_temp0.01_eps-0.01,4178.1005859375,13298,4418.05029296875,9955,3097.92236328125,1682
run_2210_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.0001,4757.26806640625,13300,867.6451416015625,9663,4126.2578125,1700
run_2211_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,5215.58447265625,13300,84.87085723876953,8980,1692.3978271484375,1700
run_2212_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.001,4547.72509765625,13300,959.2034301757812,9544,4105.103515625,1700
run_2213_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.001_eps-0.01,5041.8759765625,13300,112.90214538574219,9395,1918.307861328125,1700
run_2214_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.01,4691.96240234375,13299,992.4061889648438,9775,4069.604248046875,1700
run_2215_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.01_eps-0.01,4803.57080078125,13300,970.23046875,9630,4011.48828125,1700
run_2216_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.1,4610.63671875,13300,1107.8531494140625,9718,4030.610595703125,1700
run_2217_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.1_eps-0.01,4557.89794921875,13300,959.1385498046875,9665,3931.23388671875,1700
run_2218_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp1.0,4603.2783203125,13300,1089.4998779296875,9703,4060.68896484375,1700
run_2219_dist-0.0005_beta0.01_alpha0.03_trav500_blk1_temp1.0_eps-0.01,4700.0625,13300,1003.5200805664062,9815,4052.95068359375,1700
run_221_l1-1e-06_beta0.003_alpha0.01_trav50_blk1_temp1.0_eps-0.01,4075.2861328125,13300,4684.94384765625,9992,3195.3056640625,1688
run_2220_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.0001,4710.736328125,13299,935.5634155273438,9716,3980.38623046875,1700
run_2221_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.0001_eps-0.01,4800.296875,13300,106.89117431640625,7754,2182.9560546875,1700
run_2222_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.001,4457.3154296875,13298,1011.8629150390625,9673,4137.431640625,1700
run_2223_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.001_eps-0.01,4417.4375,13299,104.73046875,9398,2313.05517578125,1700
run_2224_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.01,4681.080078125,13300,1005.934326171875,9642,3861.3740234375,1700
run_2225_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.01_eps-0.01,4812.8955078125,13300,871.62060546875,9484,3977.947265625,1700
run_2226_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.1,4619.83642578125,13300,1023.3512573242188,9640,4319.03271484375,1700
run_2227_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.1_eps-0.01,4756.1796875,13300,1039.609130859375,9540,3918.5810546875,1700
run_2228_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp1.0,4583.39697265625,13299,1053.3770751953125,9630,4171.33642578125,1700
run_2229_dist-0.0005_beta0.01_alpha0.1_trav500_blk1_temp1.0_eps-0.01,4694.861328125,13300,1070.0911865234375,9824,3925.121826171875,1700
run_222_l1-1e-06_beta0.003_alpha0.03_trav50_blk1_temp0.0001_eps-0.01,206.84524536132812,12384,1.284047245979309,9233,201.7201690673828,1603
run_2230_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.0001,4795.5595703125,13299,1064.3248291015625,9698,4087.784912109375,1700
run_2231_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,4869.552734375,13298,95.17281341552734,7346,2303.7392578125,1700
run_2232_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.001,4561.62939453125,13300,965.623779296875,9651,4113.072265625,1700
run_2233_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.001_eps-0.01,4719.64599609375,13299,121.99066162109375,9406,2516.55224609375,1700
run_2234_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.01,4860.57568359375,13298,1110.1065673828125,9669,3794.782470703125,1700
run_2235_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.01_eps-0.01,4697.2548828125,13298,872.3515014648438,9750,4365.0830078125,1700
run_2236_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.1,4754.365234375,13300,1039.1036376953125,9736,3754.6484375,1700
run_2237_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.1_eps-0.01,4616.70849609375,13300,940.8784790039062,9729,4148.7763671875,1700
run_2238_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp1.0,4729.4814453125,13300,993.88330078125,9557,4162.734375,1700
run_2239_dist-0.0005_beta0.01_alpha0.2_trav500_blk1_temp1.0_eps-0.01,5027.1689453125,13300,1190.9749755859375,9733,3774.075927734375,1700
run_223_l1-1e-06_beta0.003_alpha0.03_trav50_blk1_temp0.001,3177.29736328125,13184,2348.309326171875,9634,2471.419189453125,1628
run_2240_l1-1e-06_beta0.0001_alpha0.01_trav50_blk1_temp0.003,3164.57958984375,12917,2498.785400390625,9520,2616.076171875,1554
run_2241_l1-1e-06_beta0.0001_alpha0.01_trav50_blk1_temp0.003_eps-0.01,2453.011474609375,12941,1370.00927734375,9589,1826.7572021484375,1621
run_2242_l1-1e-06_beta0.0001_alpha0.01_trav50_blk1_temp0.005,3875.22607421875,13291,3810.14404296875,9954,3037.10888671875,1685
run_2243_l1-1e-06_beta0.0001_alpha0.01_trav50_blk1_temp0.005_eps-0.01,3291.660400390625,13195,2437.67919921875,9686,2491.919189453125,1650
run_2244_l1-1e-06_beta0.0001_alpha0.03_trav50_blk1_temp0.003,3501.47216796875,13270,3283.838623046875,9805,2837.562744140625,1619
run_2245_l1-1e-06_beta0.0001_alpha0.03_trav50_blk1_temp0.003_eps-0.01,2494.23583984375,12803,1603.024169921875,9402,2233.196044921875,1625
run_2246_l1-1e-06_beta0.0001_alpha0.03_trav50_blk1_temp0.005,3681.643798828125,13275,4066.47265625,9920,2998.042236328125,1670
run_2247_l1-1e-06_beta0.0001_alpha0.03_trav50_blk1_temp0.005_eps-0.01,3164.39013671875,13257,2775.4931640625,9817,2719.583251953125,1668
run_2248_l1-1e-06_beta0.0001_alpha0.1_trav50_blk1_temp0.003,3450.198974609375,13274,3381.83447265625,9928,2927.09814453125,1679
run_2249_l1-1e-06_beta0.0001_alpha0.1_trav50_blk1_temp0.003_eps-0.01,2652.398193359375,12694,1705.2481689453125,9305,2290.06591796875,1529
run_224_l1-1e-06_beta0.003_alpha0.03_trav50_blk1_temp0.001_eps-0.01,213.47218322753906,12518,3.3709475994110107,9362,219.3250732421875,1615
run_2250_l1-1e-06_beta0.0001_alpha0.1_trav50_blk1_temp0.005,4072.30859375,13299,4636.0302734375,9996,3413.63232421875,1692
run_2251_l1-1e-06_beta0.0001_alpha0.1_trav50_blk1_temp0.005_eps-0.01,3333.461181640625,13183,2841.631103515625,9750,2644.36181640625,1650
run_2252_l1-1e-06_beta0.0001_alpha0.2_trav50_blk1_temp0.003,4025.019775390625,13298,3852.31640625,9961,3160.69384765625,1668
run_2253_l1-1e-06_beta0.0001_alpha0.2_trav50_blk1_temp0.003_eps-0.01,2461.378173828125,12735,1787.88916015625,9176,2016.9951171875,1612
run_2254_l1-1e-06_beta0.0001_alpha0.2_trav50_blk1_temp0.005,3700.9541015625,13300,4144.44873046875,9979,2972.90673828125,1689
run_2255_l1-1e-06_beta0.0001_alpha0.2_trav50_blk1_temp0.005_eps-0.01,3565.3798828125,13236,3392.85546875,9823,3091.171142578125,1683
run_2256_l1-1e-06_beta0.001_alpha0.01_trav50_blk1_temp0.003,3552.42041015625,13257,2714.71044921875,9793,2510.556884765625,1649
run_2257_l1-1e-06_beta0.001_alpha0.01_trav50_blk1_temp0.003_eps-0.01,3241.940673828125,12952,1936.375,9436,2211.83740234375,1633
run_2258_l1-1e-06_beta0.001_alpha0.01_trav50_blk1_temp0.005,3843.698486328125,13296,3729.33203125,9951,3061.314208984375,1686
run_2259_l1-1e-06_beta0.001_alpha0.01_trav50_blk1_temp0.005_eps-0.01,3662.99267578125,13180,2921.515625,9620,2605.00732421875,1642
run_225_l1-1e-06_beta0.003_alpha0.03_trav50_blk1_temp0.01,4087.9326171875,13300,4635.97314453125,9988,3164.700439453125,1696
run_2260_l1-1e-06_beta0.001_alpha0.03_trav50_blk1_temp0.003,3650.861083984375,13226,3409.357666015625,9954,3153.595458984375,1689
run_2261_l1-1e-06_beta0.001_alpha0.03_trav50_blk1_temp0.003_eps-0.01,2941.8828125,13089,2034.3887939453125,9710,2361.23291015625,1680
run_2262_l1-1e-06_beta0.001_alpha0.03_trav50_blk1_temp0.005,3804.3974609375,13299,4084.918701171875,9986,2844.984619140625,1695
run_2263_l1-1e-06_beta0.001_alpha0.03_trav50_blk1_temp0.005_eps-0.01,3466.16552734375,13289,3141.511962890625,9886,2827.59814453125,1679
run_2264_l1-1e-06_beta0.001_alpha0.1_trav50_blk1_temp0.003,3674.08056640625,13278,3646.89404296875,9840,3100.55029296875,1676
run_2265_l1-1e-06_beta0.001_alpha0.1_trav50_blk1_temp0.003_eps-0.01,2708.8505859375,12869,1949.873046875,9315,2460.788818359375,1609
run_2266_l1-1e-06_beta0.001_alpha0.1_trav50_blk1_temp0.005,3918.170654296875,13296,4235.95654296875,9966,3084.15234375,1684
run_2267_l1-1e-06_beta0.001_alpha0.1_trav50_blk1_temp0.005_eps-0.01,3528.33349609375,13290,3317.71826171875,9964,3041.733154296875,1691
run_2268_l1-1e-06_beta0.001_alpha0.2_trav50_blk1_temp0.003,3722.92333984375,13300,3606.34375,9968,2971.8017578125,1692
run_2269_l1-1e-06_beta0.001_alpha0.2_trav50_blk1_temp0.003_eps-0.01,3022.222412109375,13231,2354.004150390625,9853,2591.470947265625,1681
run_226_l1-1e-06_beta0.003_alpha0.03_trav50_blk1_temp0.01_eps-0.01,4066.528076171875,13300,4312.42041015625,9996,3114.17333984375,1679
run_2270_l1-1e-06_beta0.001_alpha0.2_trav50_blk1_temp0.005,4194.19677734375,13299,4478.48779296875,9991,3277.953125,1683
run_2271_l1-1e-06_beta0.001_alpha0.2_trav50_blk1_temp0.005_eps-0.01,3554.033203125,13289,3384.750732421875,9935,3116.093505859375,1682
run_2272_l1-1e-06_beta0.003_alpha0.01_trav50_blk1_temp0.003,3616.642333984375,13279,3319.0556640625,9952,2747.61279296875,1694
run_2273_l1-1e-06_beta0.003_alpha0.01_trav50_blk1_temp0.003_eps-0.01,3557.416259765625,13252,2826.455078125,9798,2797.775390625,1647
run_2274_l1-1e-06_beta0.003_alpha0.01_trav50_blk1_temp0.005,3607.0185546875,13218,3575.82373046875,9841,2668.3271484375,1656
run_2275_l1-1e-06_beta0.003_alpha0.01_trav50_blk1_temp0.005_eps-0.01,3741.99072265625,13232,3258.225830078125,9800,2972.563232421875,1662
run_2276_l1-1e-06_beta0.003_alpha0.03_trav50_blk1_temp0.003,3564.02978515625,13262,3398.737548828125,9887,3049.276123046875,1668
run_2277_l1-1e-06_beta0.003_alpha0.03_trav50_blk1_temp0.003_eps-0.01,2971.3876953125,13236,2291.334716796875,9820,2470.666015625,1682
run_2278_l1-1e-06_beta0.003_alpha0.03_trav50_blk1_temp0.005,3968.447998046875,13300,4218.24658203125,9967,3113.822998046875,1685
run_2279_l1-1e-06_beta0.003_alpha0.03_trav50_blk1_temp0.005_eps-0.01,3828.290283203125,13297,3355.306396484375,9921,2985.82470703125,1674
run_227_l1-1e-06_beta0.003_alpha0.03_trav50_blk1_temp1.0_eps-0.01,4385.484375,13299,4841.146484375,9994,3374.54443359375,1693
run_2280_l1-1e-06_beta0.003_alpha0.1_trav50_blk1_temp0.003,3742.6796875,13300,3665.967529296875,9943,3138.398193359375,1674
run_2281_l1-1e-06_beta0.003_alpha0.1_trav50_blk1_temp0.003_eps-0.01,3186.341064453125,13224,2667.017578125,9766,2840.0927734375,1657
run_2282_l1-1e-06_beta0.003_alpha0.1_trav50_blk1_temp0.005,4099.77783203125,13300,4322.732421875,9994,3093.69140625,1695
run_2283_l1-1e-06_beta0.003_alpha0.1_trav50_blk1_temp0.005_eps-0.01,3903.353271484375,13299,3597.310302734375,9959,3055.622314453125,1680
run_2284_l1-1e-06_beta0.003_alpha0.2_trav50_blk1_temp0.003,4035.51953125,13293,4088.755126953125,9954,3322.563720703125,1664
run_2285_l1-1e-06_beta0.003_alpha0.2_trav50_blk1_temp0.003_eps-0.01,3389.765625,13217,2902.47412109375,9719,2941.30224609375,1628
run_2286_l1-1e-06_beta0.003_alpha0.2_trav50_blk1_temp0.005,3871.780029296875,13300,4226.53271484375,9992,2993.236328125,1673
run_2287_l1-1e-06_beta0.003_alpha0.2_trav50_blk1_temp0.005_eps-0.01,3509.23095703125,13286,3400.591796875,9891,3154.18603515625,1683
run_2288_l1-1e-06_beta0.01_alpha0.01_trav50_blk1_temp0.003,3955.015625,13299,4395.341796875,9938,3244.61669921875,1687
run_2289_l1-1e-06_beta0.01_alpha0.01_trav50_blk1_temp0.003_eps-0.01,4045.68994140625,13300,4289.3515625,9983,3255.315185546875,1676
run_228_l1-1e-06_beta0.003_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,623.44775390625,11330,489.1495361328125,9220,367.2073669433594,1484
run_2290_l1-1e-06_beta0.01_alpha0.01_trav50_blk1_temp0.005,4242.66259765625,13300,4687.57958984375,9987,3386.94580078125,1693
run_2291_l1-1e-06_beta0.01_alpha0.01_trav50_blk1_temp0.005_eps-0.01,4248.78857421875,13300,4652.9326171875,9991,3395.732421875,1696
run_2292_l1-1e-06_beta0.01_alpha0.03_trav50_blk1_temp0.003,3875.32080078125,13299,3883.0,9979,3089.953369140625,1690
run_2293_l1-1e-06_beta0.01_alpha0.03_trav50_blk1_temp0.003_eps-0.01,3143.747314453125,13170,2624.337890625,9623,2438.9892578125,1631
run_2294_l1-1e-06_beta0.01_alpha0.03_trav50_blk1_temp0.005,4218.52685546875,13299,4492.4306640625,9993,3515.7763671875,1694
run_2295_l1-1e-06_beta0.01_alpha0.03_trav50_blk1_temp0.005_eps-0.01,3634.4345703125,13297,3629.126708984375,9925,2881.73388671875,1682
run_2296_l1-1e-06_beta0.01_alpha0.1_trav50_blk1_temp0.003,3806.969482421875,13300,3801.10791015625,9999,2682.670654296875,1695
