density,modularity,modularity_louvain,modularity_leiden,efficiency,rich_club,small_worldness,participation,full_id,dataset,age
0.135,0.5926135575175213,0.5926135575175213,0.5915532458904621,0.5801333198613593,1.394770296853046,-0.18712014691292878,0.288683945885918,Subj_969,HCPya,22.0
0.135,0.5321052717436113,0.5321052717436113,0.533430591627428,0.5931480552984771,1.4131456733266339,-0.058093459235781686,0.31676329810440185,Subj_970,HCPya,29.0
0.135,0.5667477492084536,0.5667477492084536,0.5706813644696318,0.6168950672287813,1.3003368062868634,-0.13011665638261627,0.28498772659286997,Subj_971,HCPya,29.0
0.135,0.5311536279752822,0.5311536279752822,0.5332007394975858,0.6050311042182205,1.3118596355368939,-0.09792709836682278,0.3038766356204385,Subj_972,HCPya,33.0
0.135,0.5347937314967112,0.5347937314967112,0.5513169680560964,0.5984719674012328,1.4196967311990587,-0.10923813568806506,0.2794366433593428,Subj_973,HCPya,28.0
0.135,0.5147684706673699,0.5147684706673699,0.5237311120163833,0.5910747398364756,1.6056942307576443,-0.10547696260044759,0.3487046889568348,Subj_974,HCPya,27.0
0.135,0.5289296229456575,0.5289296229456575,0.5213864977233243,0.607156550758483,1.5497189161535185,-0.04747242012065833,0.3550716552596732,Subj_975,HCPya,29.0
0.135,0.5259411319151005,0.5259411319151005,0.5360263370700001,0.6246248958699022,1.3853578934788153,-0.08183686590816441,0.3427347087601263,Subj_976,HCPya,33.0
0.135,0.5405424021310817,0.5405424021310817,0.5488108085047108,0.6220457084199736,1.3825433658119608,-0.10736350950280515,0.34153250181079164,Subj_977,HCPya,28.0
0.135,0.5641508461916568,0.5641508461916568,0.5720310613447794,0.6479926916885441,1.3059909273740529,-0.09590495674268606,0.3216654944789785,Subj_978,HCPya,27.0
0.135,0.5361665539837068,0.5361665539837068,0.5447853735443473,0.6073235182337966,1.3877309440343737,-0.1165909770232777,0.32258739629753175,Subj_979,HCPya,28.0
0.135,0.5143610750411318,0.5143610750411318,0.5245743010387911,0.6119853469345737,1.3641192992451963,-0.08977351165744119,0.36769995563556745,Subj_980,HCPya,30.0
0.135,0.5355183445892205,0.5355183445892205,0.5460063150415924,0.6101582607347904,1.4634878820582382,-0.13410290433236116,0.3481699086699481,Subj_981,HCPya,23.0
0.135,0.5727070964074834,0.5727070964074834,0.5697557441436447,0.5870751014702668,1.4057413325241632,-0.09561565777791303,0.34113277734127395,Subj_982,HCPya,23.0
0.135,0.612007470209049,0.612007470209049,0.6123640557264174,0.5507372459749231,1.378331033109831,-0.10674929754974238,0.2922847956036275,Subj_983,HCPya,31.0
0.135,0.5611323282097432,0.5611323282097432,0.5620429136910838,0.6015006664667857,1.3469268239322547,-0.07700404251230408,0.2920098528167541,Subj_984,HCPya,32.0
0.135,0.5651683017883017,0.5651683017883017,0.5639448016245371,0.5795992337218571,1.3895847520423952,-0.15051775991144245,0.2780825719463753,Subj_985,HCPya,31.0
0.135,0.5722000209106521,0.5722000209106521,0.576592198345928,0.6260247506985582,1.333126916852347,-0.09068574903231863,0.3155917427027205,Subj_986,HCPya,30.0
0.135,0.5855270922931783,0.5855270922931783,0.5893619985255923,0.618045292491777,1.2954200985055053,-0.18495733370121825,0.33630751144603294,Subj_987,HCPya,28.0
0.135,0.5151484030140852,0.5151484030140852,0.5194446241656359,0.6390944829592508,1.467966610598956,-0.09058866267026644,0.3814398312230348,Subj_988,HCPya,29.0
0.135,0.5328898235116657,0.5328898235116657,0.5362888758144698,0.5937696485847085,1.5441507782118193,-0.0646046494103506,0.2925191512196921,Subj_989,HCPya,35.0
0.135,0.5715213680518278,0.5715213680518278,0.5662047602480982,0.597168019963906,1.4161086591025869,-0.07860131114622093,0.3153939293783973,Subj_990,HCPya,23.0
0.135,0.5458383166916143,0.5458383166916143,0.546207346911862,0.6206951501726533,1.39919867613523,-0.030206036084628796,0.3267987022492832,Subj_991,HCPya,32.0
0.135,0.5334201514913712,0.5334201514913712,0.5346003440812196,0.5879249081536786,1.375104943221252,-0.04835475506247455,0.402089011846823,Subj_992,HCPya,22.0
0.135,0.5685536024588692,0.5685536024588692,0.5708685161791047,0.6080034533634617,1.4816949577434506,-0.13861344425737043,0.32855713383352453,Subj_993,HCPya,27.0
0.135,0.526768158239324,0.526768158239324,0.5296916153126828,0.5927935742434405,1.362811624904707,-0.030576698698505655,0.35770771550220276,Subj_994,HCPya,32.0
0.135,0.5540018564868949,0.5540018564868949,0.5556224243252929,0.6003455813649863,1.4012291134944102,-0.08104515773254939,0.36717299700985934,Subj_995,HCPya,23.0
0.135,0.5392980470892778,0.5392980470892778,0.544897775697065,0.5750015686660478,1.3212913595754228,-0.07517654928895523,0.31632594750295345,Subj_996,HCPya,24.0
0.135,0.5013889656730559,0.5013889656730559,0.5214857571090785,0.611557903131506,1.568094155887885,-0.052396741581157924,0.32951208829860507,Subj_997,HCPya,22.0
0.135,0.5419855326168598,0.5419855326168598,0.5514600871025465,0.6075027618517236,1.3956981548983176,-0.057781320718770623,0.30487201143014236,Subj_998,HCPya,31.0
0.135,0.521790637119348,0.521790637119348,0.5306409437482933,0.6506685990055691,1.437517960165081,-0.0863159203100533,0.35488525341950966,Subj_999,HCPya,22.0
0.135,0.5423259349598024,0.5423259349598024,0.5498373558528623,0.5947923869994218,1.3530895702397439,-0.0828833576703979,0.304179241095879,Subj_1000,HCPya,34.0
0.135,0.5705389031138737,0.5705389031138737,0.571554414826612,0.6165984460926972,1.1983587822276416,-0.19665039883891988,0.3485142606241681,Subj_1001,HCPya,32.0
0.135,0.5581343941401218,0.5581343941401218,0.5710431296340239,0.5921599195047262,1.4114306356740296,-0.05272862909727216,0.32727699095361734,Subj_1002,HCPya,35.0
0.135,0.5443415203067125,0.5443415203067125,0.5465358601054543,0.593825781669317,1.40080503781595,-0.07396917678963155,0.3574858323338787,Subj_1003,HCPya,30.0
0.135,0.5414472487523465,0.5414472487523465,0.5438802451819217,0.5726728795993921,1.3967308487545036,-0.06255910154595379,0.2920899216181305,Subj_1004,HCPya,33.0
0.135,0.5340516160456522,0.5340516160456522,0.5421402671445333,0.6035969205726972,1.3753198367103787,-0.11818132111625446,0.3696390068912255,Subj_1005,HCPya,29.0
0.135,0.5388003483490796,0.5388003483490796,0.5394417082327331,0.5984835915550396,1.3836786435555286,-0.09920686444268112,0.35084671295310754,Subj_1006,HCPya,28.0
0.135,0.5732081177554673,0.5732081177554673,0.5766802007617089,0.6091295892242398,1.3731802264988182,-0.11609247626427033,0.28271325582357676,Subj_1007,HCPya,31.0
0.135,0.5624592313502597,0.5624592313502597,0.5593366638434378,0.6092617888638373,1.4207395844211885,-0.1342050243653684,0.3685616343463568,Subj_1008,HCPya,26.0
0.135,0.5344149756649476,0.5344149756649476,0.5292002624475192,0.5743787249859568,1.4865610418150532,-0.061569274309076216,0.35584318392852465,Subj_1009,HCPya,32.0
0.135,0.5794579650870375,0.5794579650870375,0.5794579650870375,0.6053434547356951,1.2455461447870937,-0.11692757624737238,0.3392519310638801,Subj_1010,HCPya,27.0
0.135,0.5362135217264835,0.5362135217264835,0.548862669531157,0.5720264223596894,1.522300967057662,-0.12193591624231304,0.30739914086937054,Subj_1011,HCPya,25.0
0.135,0.49876353880662183,0.49876353880662183,0.5001767177523,0.6214924537443824,1.5632655589863933,-0.17137259140499073,0.32025371959802196,Subj_1012,HCPya,29.0
0.135,0.543441051551854,0.543441051551854,0.5507826032904957,0.5747581660884492,1.3476232748353036,-0.06491601979398742,0.32819465743352566,Subj_1013,HCPya,30.0
0.135,0.5493144510663996,0.5493144510663996,0.5577047409840435,0.5947131883916421,1.4425018957274447,-0.01860160822947987,0.30667853501581893,Subj_1014,HCPya,26.0
0.135,0.5666317438574948,0.5666317438574948,0.5770049223875074,0.6323388689690423,1.2875020673035154,-0.103286176425329,0.3584436934307832,Subj_1015,HCPya,23.0
0.135,0.5554041634928784,0.5554041634928784,0.5554041634928785,0.5904608060640774,1.304225955908844,-0.07872265592647665,0.30758393855702,Subj_1016,HCPya,35.0
0.135,0.5620921077829232,0.5620921077829232,0.560918896372995,0.5942159754749872,1.4391101016140415,-0.1028701375914659,0.30929774623217665,Subj_1017,HCPya,33.0
0.135,0.5497311809334597,0.5497311809334597,0.562555177200618,0.5812445791969642,1.451030945417508,-0.08576360010099326,0.3621702971101328,Subj_1018,HCPya,24.0
0.135,0.5656535602544684,0.5656535602544684,0.5613031782186897,0.6146399157714687,1.4410212492302354,-0.10475207214047855,0.34108943925753143,Subj_1019,HCPya,34.0
0.135,0.5156974340775401,0.5156974340775401,0.5204037507750616,0.6305204102868587,1.4465730016500393,-0.010880324108385686,0.34681646925298165,Subj_1020,HCPya,32.0
0.135,0.5397452211092262,0.5397452211092262,0.5394148601473179,0.6127444743617244,1.464260692694588,-0.04811158923571612,0.3275037705100067,Subj_1021,HCPya,27.0
0.135,0.5404260289576951,0.5404260289576951,0.5465020753829284,0.6004636475824144,1.3094707004502997,-0.0703213257074069,0.3192079802279374,Subj_1022,HCPya,26.0
0.135,0.5601452131675728,0.5601452131675728,0.5592997563395028,0.5736231910303164,1.4245093016452566,-0.10530853806354634,0.3177862238057918,Subj_1023,HCPya,27.0
0.135,0.528592875746589,0.528592875746589,0.5303218682037976,0.6115677951452941,1.3895029278596642,-0.06948837834619281,0.3295045047129483,Subj_1024,HCPya,27.0
0.135,0.5665521468640791,0.5665521468640791,0.5644808660378792,0.6140130321037982,1.3349174832368984,-0.09382069530526516,0.3124221797385783,Subj_1025,HCPya,27.0
0.135,0.5447570621780781,0.5447570621780781,0.5462026843299908,0.6290347856549586,1.3144483684366366,-0.08012828827042162,0.3289659340379364,Subj_1026,HCPya,34.0
0.135,0.564072161652436,0.564072161652436,0.569796646908806,0.5643984320016514,1.4101504500828523,-0.07988026830768769,0.31899350560168677,Subj_1027,HCPya,31.0
0.135,0.5586394406365117,0.5586394406365117,0.5647597098951767,0.5927794724936107,1.4814838458305408,-0.08720806649895563,0.2613187806152773,Subj_1028,HCPya,35.0
0.135,0.5298117610870515,0.5298117610870515,0.5246988699030506,0.5921198999327437,1.4134017129357948,-0.030552472120123353,0.33850928991047163,Subj_1029,HCPya,33.0
0.135,0.5651979239369421,0.5651979239369421,0.5658529654721298,0.6463645522025946,1.3202482120176262,-0.20268943434704012,0.335981664592439,Subj_1030,HCPya,36.0
0.135,0.578140063633115,0.578140063633115,0.5726826128563769,0.6217308557255898,1.3147421434254678,-0.06760204719329976,0.34419051684098745,Subj_1031,HCPya,33.0
0.135,0.5173351911542949,0.5173351911542949,0.5167951581600263,0.5870971692899251,1.3198531297631901,-0.06390107527728628,0.3488343285978343,Subj_1032,HCPya,26.0
0.135,0.5667932179132884,0.5667932179132884,0.5655893032550038,0.5620736059114574,1.44064274675893,-0.13004616205690345,0.2810523389847282,Subj_1033,HCPya,33.0
0.135,0.5531570896591835,0.5531570896591835,0.5540633711028271,0.6341517861445218,1.4784465840148786,-0.09135052622845441,0.35663092107862904,Subj_1034,HCPya,31.0
0.135,0.5572677930679619,0.5572677930679619,0.5578150426768583,0.5963056280053859,1.3402105654824685,-0.07608274980568941,0.29668505625001895,Subj_1035,HCPya,35.0
0.135,0.5731975479953668,0.5731975479953668,0.5740535148448986,0.5818388180664208,1.4555008036352484,-0.09294318878436636,0.28891536714555643,Subj_1036,HCPya,30.0
0.135,0.5556412174823855,0.5556412174823855,0.5569459115911954,0.5842370259245572,1.5278921039206248,-0.02244024492369745,0.3197876003389329,Subj_1037,HCPya,31.0
0.135,0.5576380493964075,0.5576380493964075,0.5582939735537471,0.5757235780924216,1.2570176676335905,-0.09628913292925545,0.29022229011680645,Subj_1038,HCPya,33.0
0.135,0.529342741490062,0.529342741490062,0.531810196838004,0.5942549468423832,1.4285563703311182,-0.05497620508565504,0.37147570276505354,Subj_1039,HCPya,35.0
0.135,0.571695044162157,0.571695044162157,0.5609953892099057,0.5966209311122054,1.4452194774905054,-0.16040235620866006,0.32374165101556296,Subj_1040,HCPya,35.0
0.135,0.5804782027346578,0.5804782027346578,0.5876285274293985,0.6098451738737656,1.2317925755491343,-0.14839861401532495,0.3326687304150437,Subj_1041,HCPya,31.0
0.135,0.5487694145293084,0.5487694145293084,0.5505551882995419,0.5959624950134423,1.4408572164581819,-0.09482397483654736,0.3464024541165629,Subj_1042,HCPya,31.0
0.135,0.580205668513412,0.580205668513412,0.5774466708148427,0.549124873316661,1.3979024488796212,-0.14059443845408137,0.36011996634936994,Subj_1043,HCPya,24.0
0.135,0.5356068581242398,0.5356068581242398,0.5412008449280733,0.618475631150913,1.204428810613218,-0.1395951812951084,0.35269142944886545,Subj_1044,HCPya,22.0
0.135,0.5400774949525268,0.5400774949525268,0.5294537205306679,0.6172608483141426,1.4421400405516522,-0.132122137827954,0.30076926170640195,Subj_1045,HCPya,26.0
0.135,0.5405971751780105,0.5405971751780105,0.5439383599543282,0.5814725519430852,1.4330173464253328,-0.10016301283610574,0.3592108762573342,Subj_1046,HCPya,29.0
0.135,0.5615748635124562,0.5615748635124562,0.5593432196770856,0.5977417616501235,1.2700525951728685,-0.12039740570695667,0.29303369104803395,Subj_1047,HCPya,26.0
0.135,0.5181076421025791,0.5181076421025791,0.5300347505207552,0.6011793719136431,1.3453949284812012,-0.0803277494672946,0.3525469208780968,Subj_1048,HCPya,31.0
0.135,0.5442584688389381,0.5442584688389381,0.5450883518284056,0.595265069168099,1.387492150343006,-0.06540403594524946,0.33719428833422765,Subj_1049,HCPya,25.0
0.135,0.5445246602216751,0.5445246602216751,0.5461660084115805,0.5851653150361013,1.3392956384948407,-0.08144046977367492,0.3040497878359211,Subj_1050,HCPya,34.0
0.135,0.5369330052471705,0.5369330052471705,0.533707019729139,0.6263946812857215,1.3815008412649792,-0.0963872438856922,0.3635032163201788,Subj_1051,HCPya,28.0
0.135,0.55532712386637,0.55532712386637,0.5575133209810951,0.6069026526266065,1.3263588602064116,-0.12197440478010524,0.31516910629388045,Subj_1052,HCPya,28.0
0.135,0.5633421194447255,0.5633421194447255,0.569750261391213,0.5844330226698894,1.454122138725751,-0.07936096995317843,0.33432741697880786,Subj_1053,HCPya,31.0
0.135,0.5204791197546099,0.5204791197546099,0.5278404089763602,0.6128863796677091,1.375622577275274,-0.07459944262879681,0.29301044178583724,Subj_1054,HCPya,32.0
0.135,0.5731351912115344,0.5731351912115344,0.5723365004291991,0.6310994397613454,1.4623481125456899,-0.1206764253438366,0.341388035072208,Subj_1055,HCPya,22.0
0.135,0.5599654132168707,0.5599654132168707,0.5560942895411856,0.6116323139334002,1.461838163976683,-0.12327880961297244,0.3558193264892491,Subj_1056,HCPya,32.0
0.135,0.5474631965315975,0.5474631965315975,0.5483867018955557,0.59838663649155,1.3581843262203672,-0.08499553019261485,0.33888849670168497,Subj_1057,HCPya,28.0
0.135,0.5474211901972991,0.5474211901972991,0.5446149098403231,0.5816736084218069,1.5189996821923946,-0.1283091158878038,0.37958320298423076,Subj_1058,HCPya,25.0
0.135,0.5555938662172537,0.5555938662172537,0.563062048896857,0.5598890855003152,1.3692226847737636,-0.10686625990380538,0.2946300537526623,Subj_1059,HCPya,23.0
0.135,0.5586010711749029,0.5586010711749029,0.5483072580302465,0.6042090730734383,1.3087008273483935,-0.10432840043871316,0.3322294658828174,Subj_1060,HCPya,28.0
0.135,0.531130408272088,0.531130408272088,0.529131174234484,0.6144898667998691,1.5127651584634574,-0.0302406491582341,0.3464171481204861,Subj_1061,HCPya,26.0
0.135,0.5992924753280549,0.5992924753280549,0.5925408237514004,0.5970216660617951,1.2671905065124416,-0.23689848047099027,0.2909528571650489,Subj_1062,HCPya,23.0
0.135,0.5384927344401251,0.5384927344401251,0.5428440562246072,0.6076964856883194,1.3245814938316056,-0.10232505742189701,0.3486814222934467,Subj_1063,HCPya,30.0
0.135,0.5415829895556528,0.5415829895556528,0.5417343088963881,0.5861971389056385,1.4174294025187861,-0.09339955802836797,0.3619350156578795,Subj_1064,HCPya,27.0
0.135,0.5113146851478204,0.5113146851478204,0.513949040521884,0.6194704904647579,1.5239914875908982,-0.030422548754659773,0.33830151070897085,Subj_1065,HCPya,28.0
0.135,0.5563169727711597,0.5563169727711597,0.5564930516376716,0.6213887152756125,1.3725883591344785,-0.08967861097283503,0.31529952405359724,Subj_1066,HCPya,24.0
0.135,0.5585375884538951,0.5585375884538951,0.5625453117715671,0.5771602310590617,1.4503294036448109,-0.08432245572267949,0.3016523610694888,Subj_1067,HCPya,30.0
0.135,0.5169170866991761,0.5169170866991761,0.5167480312380239,0.5860267216571615,1.388319947655803,-0.08391952452686402,0.3751511408792001,Subj_1068,HCPya,35.0
0.135,0.5354655765037373,0.5354655765037373,0.5408437351449997,0.5835001733699078,1.4754694056435922,-0.08387624557735807,0.3056319154823385,Subj_1069,HCPya,26.0
0.135,0.5724817443842894,0.5724817443842894,0.5747277214950077,0.5994618791324373,1.2814914044122299,-0.08764448072951492,0.3575420720566002,Subj_1070,HCPya,27.0
0.135,0.5310929022568495,0.5310929022568495,0.5348948481509599,0.5986329646356658,1.4472281308014203,-0.05701326467958956,0.380070537117108,Subj_1071,HCPya,30.0
0.135,0.5586980855417852,0.5586980855417852,0.5586980855417851,0.5779800776415325,1.5857938578014432,-0.14478185178838132,0.27611073888722487,Subj_1072,HCPya,22.0
0.135,0.5720017199769771,0.5720017199769771,0.5806956015882013,0.6296512081385964,1.591344245218825,-0.09426917751412578,0.31448365801874145,Subj_1073,HCPya,35.0
0.135,0.5325969442226302,0.5325969442226302,0.538370492252252,0.5880061820500062,1.4480827660884035,-0.13887362589886654,0.3246846017194563,Subj_1074,HCPya,34.0
0.135,0.5455604920409417,0.5455604920409417,0.5412779232282865,0.5919173547697943,1.3908127295993042,-0.10397350468896549,0.3312412301937201,Subj_1075,HCPya,28.0
0.135,0.5626625027558332,0.5626625027558332,0.5636631706795434,0.5825664434268758,1.4457569508311146,-0.11155494695299528,0.3103180049520681,Subj_1076,HCPya,34.0
0.135,0.5578051459028401,0.5578051459028401,0.5630627344249677,0.6347022067058308,1.3923109416582211,-0.09667385319679178,0.33049848948630145,Subj_1077,HCPya,28.0
0.135,0.5509883199251868,0.5509883199251868,0.5599996928722824,0.5994016414282548,1.42709848438208,-0.13453537528645787,0.3106880857034402,Subj_1078,HCPya,30.0
0.135,0.5584532665816294,0.5584532665816294,0.5618497871739891,0.6051771638743426,1.3911088034516126,-0.15739162310769728,0.27601912845543775,Subj_1079,HCPya,28.0
0.135,0.5693883481504411,0.5693883481504411,0.5667687113598282,0.5802718750020979,1.4740492190649932,-0.09313498529146447,0.340760917627219,Subj_1080,HCPya,24.0
0.135,0.5342556640868559,0.5342556640868559,0.5317667972906567,0.5835569621036839,1.4785192800959743,-0.047681761070561546,0.35993863620073696,Subj_1081,HCPya,30.0
0.135,0.5548338592031925,0.5548338592031925,0.5553386400752862,0.5778135401288899,1.2313577352814942,-0.14741370176694868,0.36069122614455185,Subj_1082,HCPya,27.0
0.135,0.5761981450883683,0.5761981450883683,0.5813871062100755,0.6170163909471224,1.1919695889353759,-0.14970783641430518,0.2794895701795441,Subj_1083,HCPya,27.0
0.135,0.5369859952121817,0.5369859952121817,0.5418496106628927,0.6248714614502308,1.3644653276700884,-0.03461099783277266,0.36713875184323996,Subj_1084,HCPya,35.0
0.135,0.5447732457156695,0.5447732457156695,0.5506727017073083,0.5933154295675839,1.483419701313581,-0.11998164247240639,0.3274735716809836,Subj_1085,HCPya,34.0
0.135,0.5368657351103375,0.5368657351103375,0.5345682096128718,0.5772970693704924,1.4460702834557158,-0.1266669684447217,0.3500200455768108,Subj_1086,HCPya,31.0
0.135,0.5477170723407598,0.5477170723407598,0.5490626056528237,0.5725716232214814,1.385252245818524,-0.15511777083975709,0.3774437767999858,Subj_1087,HCPya,26.0
0.135,0.5523455217432031,0.5523455217432031,0.5555623688801428,0.6186930067195505,1.354530245387136,-0.12411685170596909,0.35334543950940206,Subj_1088,HCPya,35.0
0.135,0.5343786154220389,0.5343786154220389,0.546966316787559,0.6274058498063589,1.341595791020262,-0.15858293604674678,0.3145358414512215,Subj_1089,HCPya,25.0
0.135,0.5257772455348112,0.5257772455348112,0.5366276059959433,0.6207630351094883,1.3947994394399577,-0.0770342241689469,0.34100274027236865,Subj_1090,HCPya,30.0
0.135,0.5422223265590362,0.5422223265590362,0.5443736186631462,0.5998064989791925,1.5165970505105912,-0.03789257546393787,0.3570757646366837,Subj_1091,HCPya,31.0
0.135,0.5467511030692617,0.5467511030692617,0.5427527625227242,0.6012855129079805,1.393562307842093,-0.14962793686102505,0.26775228781989496,Subj_1092,HCPya,27.0
0.135,0.5814133172126377,0.5814133172126377,0.5847491671471685,0.6086872173905016,1.3179522915116133,-0.11271224310265815,0.31529851283264987,Subj_1093,HCPya,26.0
0.135,0.547213421891537,0.547213421891537,0.552329130027917,0.6245939793304855,1.432795789524606,-0.039500448075479144,0.34475417231584815,Subj_1094,HCPya,28.0
0.135,0.5307790431592048,0.5307790431592048,0.5365172053326437,0.5748509690783377,1.3664280092278374,-0.08384852221778338,0.3538298556941644,Subj_1095,HCPya,29.0
0.135,0.536683521806351,0.536683521806351,0.538523679836358,0.6110961312518389,1.4327525445428766,-0.04287376075764515,0.33314629454161265,Subj_1096,HCPya,30.0
0.135,0.5486386602307541,0.5486386602307541,0.5529295087034187,0.6166846741676071,1.3814171600785794,-0.07842667809526382,0.3240879481569168,Subj_1097,HCPya,28.0
0.135,0.5436843734649496,0.5436843734649496,0.5443864041056223,0.5926769591249447,1.3325259941290186,-0.0637413277103549,0.30401114185396716,Subj_1098,HCPya,31.0
0.135,0.5571679094671675,0.5571679094671675,0.5571679094671675,0.578841271386741,1.4156045635062051,-0.13359196173702792,0.36004316170254236,Subj_1099,HCPya,30.0
0.135,0.5612998371766643,0.5612998371766643,0.5652470451164735,0.5663926801535166,1.2992552926200378,-0.11049518178569417,0.3296056568007733,Subj_1100,HCPya,27.0
0.135,0.558272354815139,0.558272354815139,0.565235741498355,0.6205566412417105,1.3605744016606516,-0.1150596014188694,0.36269740274265844,Subj_1101,HCPya,31.0
0.135,0.5779117790075068,0.5779117790075068,0.5812972529680275,0.6230763745120308,1.2632178030833783,-0.16179824677883603,0.3101637026771478,Subj_1102,HCPya,26.0
0.135,0.5549423024179867,0.5549423024179867,0.5610090215100358,0.6043544643145715,1.4649218315855355,-0.10537247137060646,0.31166957293163267,Subj_1103,HCPya,23.0
0.135,0.5344746832359388,0.5344746832359388,0.5412431159994556,0.61323694825211,1.4352840166810474,-0.10597102222357035,0.3700314422066571,Subj_1104,HCPya,26.0
0.135,0.5607856599355563,0.5607856599355563,0.5638996547594034,0.5981566196746102,1.3277726759760142,-0.05525500976642528,0.2864587164717604,Subj_1105,HCPya,28.0
0.135,0.5190052495226107,0.5190052495226107,0.5201244685926434,0.5800958652709973,1.4358166635999083,-0.024596449894705108,0.4163698468403985,Subj_1106,HCPya,32.0
0.135,0.5316880637093762,0.5316880637093762,0.5323744286828187,0.607168061338414,1.274970226731066,-0.07288518380568942,0.40998057947568795,Subj_1107,HCPya,25.0
0.135,0.5466685823683199,0.5466685823683199,0.5460114907224184,0.6431000614838928,1.2871611756701016,-0.10881233255397238,0.2816768741916422,Subj_1108,HCPya,23.0
0.135,0.5899429775727139,0.5899429775727139,0.5816596482879762,0.6171457190252805,1.4384491076635844,-0.1173398827076112,0.26514220759675483,Subj_1109,HCPya,32.0
0.135,0.566879410707779,0.566879410707779,0.5620121674237772,0.6246886689708671,1.1987928039270792,-0.0900041574267696,0.2949290845720411,Subj_1110,HCPya,31.0
0.135,0.5404848524426544,0.5404848524426544,0.5416589896250257,0.5789816852582613,1.4738386742818237,-0.09813865317344184,0.30446450546047893,Subj_1111,HCPya,30.0
0.135,0.5362429857818618,0.5362429857818618,0.5296995281667365,0.6019747913757401,1.5293024477299784,-0.05318126827974501,0.33146192973609545,Subj_1112,HCPya,32.0
0.135,0.5611441276063295,0.5611441276063295,0.5582409407961685,0.5757624731492547,1.3130117575181055,-0.09968884786170584,0.28979548366947727,Subj_1113,HCPya,26.0
0.135,0.5253030846976166,0.5253030846976166,0.536732357089132,0.6181735446386759,1.3187879811539758,-0.10353701474471166,0.352298526225593,Subj_1114,HCPya,34.0
0.135,0.5289304088928611,0.5289304088928611,0.5453182028441664,0.617334589152044,1.3479256697561308,-0.09360251903222294,0.3275344173092285,Subj_1115,HCPya,25.0
0.135,0.5816415835212778,0.5816415835212778,0.5904868832239523,0.5933110178254368,1.379254406475778,-0.1303200470430741,0.2693505169522898,Subj_1116,HCPya,32.0
0.135,0.5530696393865258,0.5530696393865258,0.5531548601010422,0.5794943772160102,1.3921322379986556,-0.12945948296324195,0.3153730608312241,Subj_1117,HCPya,23.0
0.135,0.5586652253995024,0.5586652253995024,0.5653360830984022,0.6049514174740516,1.3311014835565975,-0.0937837856680741,0.3065677644999587,Subj_1118,HCPya,29.0
0.135,0.5596299998417706,0.5596299998417706,0.5621401693204104,0.5684338112790751,1.3939245439494008,-0.08162768392280972,0.31299061362369857,Subj_1119,HCPya,22.0
0.135,0.5643707357481754,0.5643707357481754,0.564676611524449,0.5894391453643348,1.40122664723318,-0.2166626438439011,0.3232768661283412,Subj_1120,HCPya,26.0
0.135,0.5716151715382551,0.5716151715382551,0.5707479066399115,0.6171503949209672,1.3142586126229197,-0.09668180565432394,0.31573791594082684,Subj_1121,HCPya,30.0
0.135,0.5578969274138683,0.5578969274138683,0.5561953018065351,0.628786487645696,1.3354643078214041,-0.08724656688322918,0.3747146331224444,Subj_1122,HCPya,23.0
0.135,0.5686114686436718,0.5686114686436718,0.5672264494941791,0.5810644249558378,1.547756526304786,-0.10373417185357137,0.2988374424172472,Subj_1123,HCPya,23.0
0.135,0.5461534950081628,0.5461534950081628,0.5419055927451296,0.5976154223841101,1.3466504206763774,-0.09617601118113361,0.34523840120636073,Subj_1124,HCPya,36.0
0.135,0.5638944086028939,0.5638944086028939,0.5749909534321155,0.6218608587246442,1.5571527906915519,-0.0941544284078234,0.30949058633625315,Subj_1125,HCPya,29.0
0.135,0.5377390018117021,0.5377390018117021,0.552339584215659,0.603366498693392,1.5331992432306794,-0.09415484698584131,0.3179312714104573,Subj_1126,HCPya,29.0
0.135,0.538020263492305,0.538020263492305,0.5564043439212892,0.6218029438559788,1.4315278246057848,-0.14174991722022612,0.34277712523789033,Subj_1127,HCPya,25.0
0.135,0.5620599645916393,0.5620599645916393,0.5698854655838913,0.6009296256514722,1.2458922364451077,-0.14884471072297112,0.26860823501589626,Subj_1128,HCPya,29.0
0.135,0.5472202812086713,0.5472202812086713,0.5507114447698577,0.5888176366671687,1.5362671632854623,-0.1252886370742078,0.3105749007467484,Subj_1129,HCPya,27.0
0.135,0.5440357239176122,0.5440357239176122,0.5453082413855527,0.5833918115305347,1.4292035271066672,-0.1177231413128812,0.3321707850669672,Subj_1130,HCPya,28.0
0.135,0.5415415385401197,0.5415415385401197,0.5471069856700306,0.6019222694498446,1.4167290030907487,-0.03717813388915969,0.3668701787529994,Subj_1131,HCPya,31.0
0.135,0.5017425492920455,0.5017425492920455,0.5103829458288934,0.5777055424974902,1.4601542882089582,-0.1296925317641039,0.3446123504151853,Subj_1132,HCPya,30.0
0.135,0.5582294203987019,0.5582294203987019,0.5641615473655959,0.5721517375144228,1.3239192235113306,-0.07643965374866657,0.2841671935810618,Subj_1133,HCPya,31.0
0.135,0.5338499817379746,0.5338499817379746,0.5382450120934039,0.6172616113890892,1.4195683989820862,-0.038310723057606966,0.37913908113391587,Subj_1134,HCPya,30.0
0.135,0.5300471110068782,0.5300471110068782,0.5344263272859472,0.6322931739360144,1.3480950160440202,-0.08256909882497221,0.3939089134119257,Subj_1135,HCPya,23.0
