density,modularity,modularity_louvain,modularity_leiden,efficiency,rich_club,small_worldness,participation,run_id,path
0.135,0.3126286442471965,0.3126286442471965,0.3180837155607093,0.5370081795162536,1.0752244212200297,0.46197859593452917,0.40060565769225887,run_1646_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.0001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1646_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.0001
0.135,0.22327847174296006,0.22327847174296006,0.22548397693050715,0.27412512644744846,1.0171578097577296,0.15059751530707377,0.2907891629581764,run_1647_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1647_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.0001_eps-0.01
0.135,0.2943587849890656,0.2943587849890656,0.29672723037268045,0.5435691737220437,1.0200503169010247,0.5207962852489678,0.4823609062801506,run_1648_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1648_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.001
0.135,0.22450295625830186,0.22450295625830186,0.22088294187046886,0.29740378451919736,1.0675765220162474,0.12012578830859166,0.2671072188460333,run_1649_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.001_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1649_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.001_eps-0.01
0.135,0.5640397559440088,0.5640397559440088,0.5656400356184726,0.4492790633178665,1.4418436397106624,0.5160345051630252,0.4306613404787688,run_164_dist-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp0.0001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_164_dist-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp0.0001
0.135,0.27605040917550955,0.27605040917550955,0.28796634713912495,0.5679957840408453,1.0849457738541235,0.5276669244323482,0.428155104620717,run_1650_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1650_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.01
0.135,0.29332870579814296,0.29332870579814296,0.31389042629697783,0.5432825057617009,1.072042842098778,0.5140877188531532,0.4610040526134864,run_1651_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.01_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1651_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.01_eps-0.01
0.135,0.32041679663024947,0.32041679663024947,0.3200340199442866,0.525714198395351,1.021726081470069,0.4761261195358918,0.4488273368112271,run_1652_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1652_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.1
0.135,0.318312947076294,0.318312947076294,0.31693657087587157,0.5454141623842023,1.0376347058230073,0.4855236453690281,0.4719394396679694,run_1653_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1653_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.1_eps-0.01
0.135,0.3404817106126739,0.3404817106126739,0.3438976170537605,0.5404062868103844,1.058989646693235,0.41816637220558983,0.4444034930426441,run_1654_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp1.0,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1654_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp1.0
0.135,0.32656891738635524,0.32656891738635524,0.3204994707910224,0.5208917813960396,1.0523929064694528,0.41915802146100645,0.3977871858274648,run_1655_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp1.0_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1655_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp1.0_eps-0.01
0.135,0.23533329521048515,0.23533329521048515,0.24127174105339955,0.32690388619073696,1.045408741936182,0.25267584896256234,0.40548517023705033,run_1656_l1-0.0001_beta0.0001_alpha0.01_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1656_l1-0.0001_beta0.0001_alpha0.01_trav500_blk1_temp0.1
0.135,0.23498618888367978,0.23498618888367978,0.24047456854008253,0.35611702821465085,1.00387281611472,0.26002009984924657,0.4128487876766179,run_1657_l1-0.0001_beta0.0001_alpha0.01_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1657_l1-0.0001_beta0.0001_alpha0.01_trav500_blk1_temp0.1_eps-0.01
0.135,0.23151001355793113,0.23151001355793113,0.23932894400795454,0.3323256185456146,1.0199429819558066,0.27595099658409206,0.34359033597886635,run_1658_l1-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1658_l1-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp0.1
0.135,0.27711271210609806,0.27711271210609806,0.2739810520964383,0.3836125572780322,1.0525607078081396,0.37833931538209453,0.42428784863051994,run_1659_l1-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1659_l1-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp0.1_eps-0.01
0.135,0.3353916933978591,0.3353916933978591,0.3385799902519788,0.5868104470530804,0.9933430693414558,0.4421970274415902,0.49340501863854397,run_165_dist-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp1.0,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_165_dist-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp1.0
0.135,0.22591921648932675,0.22591921648932675,0.24539626917955046,0.36116214115474954,1.0480187979153528,0.24069271668639192,0.30666996964060705,run_1660_l1-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1660_l1-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp0.1
0.135,0.2579746098868914,0.2579746098868914,0.26172153537901355,0.34606698997838103,1.042421017256239,0.3462584089036944,0.41334220817340755,run_1661_l1-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1661_l1-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp0.1_eps-0.01
0.135,0.2579469802390513,0.2579469802390513,0.2654476970155383,0.3377262475675851,1.018996714412597,0.2520731407706903,0.385411182294285,run_1662_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.0001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1662_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.0001
0.135,0.26132236013233273,0.26132236013233273,0.2649585048423487,0.2771745055440958,1.0413707848163964,0.05847733302145419,0.22514866439165523,run_1663_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1663_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.0001_eps-0.01
0.135,0.2650264585475045,0.2650264585475045,0.2630556755255963,0.3446618034501857,1.0271540857734216,0.29502690582039304,0.3579789066308772,run_1664_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1664_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.001
0.135,0.22395837075503372,0.22395837075503372,0.2298522505052461,0.2751072005310463,1.0496820750357245,0.07926163524522101,0.24266430271680048,run_1665_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.001_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1665_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.001_eps-0.01
0.135,0.25091857879701324,0.25091857879701324,0.25645500699711243,0.3651215570176369,1.0563629945161968,0.34291420274236795,0.3927333996033097,run_1666_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1666_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.01
0.135,0.2593861283435594,0.2593861283435594,0.26649491163132905,0.3693997026293998,1.0106485390203537,0.3230754786341128,0.3844245063661114,run_1667_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.01_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1667_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.01_eps-0.01
0.135,0.2500588862524251,0.2500588862524251,0.2537006766720871,0.36437744342065814,1.0363285325735399,0.3708779770509836,0.42140480416179477,run_1668_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1668_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.1
0.135,0.24629946382388948,0.24629946382388948,0.2491594681612861,0.34435379569642255,1.051043455197122,0.2991344801553878,0.39413506266363724,run_1669_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1669_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.1_eps-0.01
0.135,0.659700727843811,0.659700727843811,0.659700727843811,0.4292528113432294,1.1086181212651487,0.7027765434804896,0.3858849400282074,run_166_dist-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp0.0001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_166_dist-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp0.0001
0.135,0.24476717357228744,0.24476717357228744,0.25205433606583044,0.3608801745881103,1.047870265199685,0.26597127670741705,0.4040670462403179,run_1670_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp1.0,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1670_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp1.0
0.135,0.24493425794934848,0.24493425794934848,0.24605961791696784,0.3736931917072686,1.0449106747583121,0.3322142098503752,0.3502190356893511,run_1671_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp1.0_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1671_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp1.0_eps-0.01
0.135,0.2841608048465636,0.2841608048465636,0.285694135704784,0.37325390343539544,1.0281337074058552,0.33301076936534246,0.42992112748972827,run_1672_l1-0.0001_beta0.001_alpha0.01_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1672_l1-0.0001_beta0.001_alpha0.01_trav500_blk1_temp0.1
0.135,0.2664770871279024,0.2664770871279024,0.2709696648035828,0.37192101729923643,1.0345712971921068,0.32591361555688547,0.4243738199503302,run_1673_l1-0.0001_beta0.001_alpha0.01_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1673_l1-0.0001_beta0.001_alpha0.01_trav500_blk1_temp0.1_eps-0.01
0.135,0.2738224644690997,0.2738224644690997,0.2750187308266007,0.3909786256630929,1.0402607480593704,0.3197678441410069,0.45206088676142747,run_1674_l1-0.0001_beta0.001_alpha0.03_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1674_l1-0.0001_beta0.001_alpha0.03_trav500_blk1_temp0.1
0.135,0.28549754340872907,0.28549754340872907,0.28564467598164134,0.3466622089092722,1.0058196732532776,0.28274103452236676,0.38086239277283,run_1675_l1-0.0001_beta0.001_alpha0.03_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1675_l1-0.0001_beta0.001_alpha0.03_trav500_blk1_temp0.1_eps-0.01
0.135,0.2638185251280082,0.2638185251280082,0.2685270999377754,0.37395239610801617,1.0116032383709892,0.35110915042929036,0.4181754817718415,run_1676_l1-0.0001_beta0.001_alpha0.1_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1676_l1-0.0001_beta0.001_alpha0.1_trav500_blk1_temp0.1
0.135,0.27938501928281495,0.27938501928281495,0.2822044123260411,0.36456648669399927,1.0276883750762724,0.3489449553455449,0.3462429739821406,run_1677_l1-0.0001_beta0.001_alpha0.1_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1677_l1-0.0001_beta0.001_alpha0.1_trav500_blk1_temp0.1_eps-0.01
0.135,0.24762883311400682,0.24762883311400682,0.2472727251140937,0.3310857223193019,1.056686961534989,0.2932515156263531,0.37363590304031286,run_1678_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.0001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1678_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.0001
0.135,0.19214910198246166,0.19214910198246166,0.192811835415835,0.2576602389359349,1.022216712752147,0.06377821894463875,0.18982196372597065,run_1679_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1679_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.0001_eps-0.01
0.135,0.3384542623020314,0.3384542623020314,0.3298415979001873,0.5897841818779453,1.003747205712446,0.43823783850358633,0.5943235043553213,run_167_dist-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp1.0,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_167_dist-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp1.0
0.135,0.2638049390342803,0.2638049390342803,0.27046305824856265,0.35308509267020793,1.0252946527662343,0.2443733500507662,0.3775831820102988,run_1680_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1680_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.001
0.135,0.19700219888277126,0.19700219888277126,0.19700219888277126,0.2221650285845044,1.0135822625154283,0.010377511965763198,0.22005563884843332,run_1681_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.001_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1681_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.001_eps-0.01
0.135,0.25052888050474476,0.25052888050474476,0.2519199815110846,0.3645331336743655,1.050679952936926,0.3057216839632524,0.4488787127721624,run_1682_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1682_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.01
0.135,0.24877140568958567,0.24877140568958567,0.2535910862392776,0.36174126794217315,1.035817410105636,0.3889000057313541,0.4083960531561872,run_1683_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.01_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1683_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.01_eps-0.01
0.135,0.2587561788699082,0.2587561788699082,0.26051771125700485,0.3555298443578795,1.0207780820708028,0.3038132806051216,0.36357129846402264,run_1684_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1684_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.1
0.135,0.29258519893403345,0.29258519893403345,0.2923671795401653,0.3771947689664767,1.043745900949983,0.2996198092947865,0.3803611137939616,run_1685_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1685_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.1_eps-0.01
0.135,0.24091974716544373,0.24091974716544373,0.23768498617192713,0.36619439217786265,1.0602000611234337,0.3453871685143577,0.46971161496710806,run_1686_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp1.0,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1686_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp1.0
0.135,0.26158033480087356,0.26158033480087356,0.2609102090955407,0.3195051560100987,1.0458589501869529,0.3047837151352656,0.4315815875722018,run_1687_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp1.0_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1687_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp1.0_eps-0.01
0.135,0.2711364801938377,0.2711364801938377,0.26536200520832026,0.39861557735659436,1.0133342759369453,0.3589500142675581,0.4557583585910093,run_1688_l1-0.0001_beta0.003_alpha0.01_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1688_l1-0.0001_beta0.003_alpha0.01_trav500_blk1_temp0.1
0.135,0.24659637190007871,0.24659637190007871,0.2450014815141497,0.34119042718567655,1.0396975287323995,0.3187761335692525,0.36961177833493136,run_1689_l1-0.0001_beta0.003_alpha0.01_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1689_l1-0.0001_beta0.003_alpha0.01_trav500_blk1_temp0.1_eps-0.01
0.135,0.3714909231083181,0.3714909231083181,0.3729710541529645,0.6155706135992942,1.1570229349834107,0.18993563862394403,0.4211540197939231,run_168_dist-0.0001_beta0.001_alpha0.01_trav500_blk1_temp0.0001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_168_dist-0.0001_beta0.001_alpha0.01_trav500_blk1_temp0.0001
0.135,0.2575392779064029,0.2575392779064029,0.2651539549785408,0.3773881801302551,1.0497540352801815,0.2868147358037052,0.4217814528166802,run_1690_l1-0.0001_beta0.003_alpha0.03_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1690_l1-0.0001_beta0.003_alpha0.03_trav500_blk1_temp0.1
0.135,0.2944482064874656,0.2944482064874656,0.29594530068646757,0.37910396643675964,1.0172724748035906,0.3501425510682631,0.4416910591239174,run_1691_l1-0.0001_beta0.003_alpha0.03_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1691_l1-0.0001_beta0.003_alpha0.03_trav500_blk1_temp0.1_eps-0.01
0.135,0.2444251838296438,0.2444251838296438,0.24645718770198954,0.3812484234846964,1.0358672966490987,0.3203158050991397,0.42659728837385386,run_1692_l1-0.0001_beta0.003_alpha0.1_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1692_l1-0.0001_beta0.003_alpha0.1_trav500_blk1_temp0.1
0.135,0.2562419562337538,0.2562419562337538,0.25531269550392083,0.35941273870358437,1.028461966865053,0.3601718988198107,0.419901910643933,run_1693_l1-0.0001_beta0.003_alpha0.1_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1693_l1-0.0001_beta0.003_alpha0.1_trav500_blk1_temp0.1_eps-0.01
0.135,0.255307268375828,0.255307268375828,0.2559143110178114,0.33552184472087726,1.0223803750821292,0.23325996340560673,0.36350765247003386,run_1694_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.0001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1694_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.0001
0.135,0.24216663780870645,0.24216663780870645,0.24376345415105838,0.28099378302177097,1.0528048830759724,0.07076924110563243,0.2155606786794396,run_1695_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1695_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.0001_eps-0.01
0.135,0.2503100398793823,0.2503100398793823,0.2614384156674673,0.36105882320435906,1.0006797523698345,0.3002660759943724,0.38584579550270093,run_1696_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1696_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.001
0.135,0.1833121767210242,0.1833121767210242,0.1845164574194904,0.2568489129307177,1.033566036131892,0.06027725032061759,0.29336184477007055,run_1697_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.001_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1697_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.001_eps-0.01
0.135,0.2641980654124211,0.2641980654124211,0.26757939014494037,0.3742624207352554,1.0954059769170923,0.3142183457462372,0.33785305379711394,run_1698_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1698_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.01
0.135,0.25281812850906044,0.25281812850906044,0.2523898644380671,0.3681217941574501,1.020099728584991,0.3408600867917848,0.43900077478882993,run_1699_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.01_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1699_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.01_eps-0.01
0.135,0.33639265499857895,0.33639265499857895,0.34796074946222433,0.5647420356677025,1.0419393351750539,0.3807260639002955,0.47282011028321125,run_169_dist-0.0001_beta0.001_alpha0.01_trav500_blk1_temp1.0,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_169_dist-0.0001_beta0.001_alpha0.01_trav500_blk1_temp1.0
0.135,0.28446624424125005,0.28446624424125005,0.2907843613381848,0.3675271071647106,1.0133682568947575,0.35897581432360015,0.41382747395353775,run_1700_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1700_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.1
0.135,0.25324755840340735,0.25324755840340735,0.2537127326611566,0.33467268724952104,0.9714616018568231,0.2816848188448904,0.3952904444430533,run_1701_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1701_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.1_eps-0.01
0.135,0.2556322186056862,0.2556322186056862,0.2589352639358495,0.3623047493245367,1.0884483657107575,0.3697795443336114,0.428747647571845,run_1702_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp1.0,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1702_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp1.0
0.135,0.24888034549518256,0.24888034549518256,0.24580443927671036,0.35400357259684834,1.0182392028830118,0.3222763533264337,0.4190136209410135,run_1703_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp1.0_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1703_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp1.0_eps-0.01
0.135,0.2526275549455277,0.2526275549455277,0.2524912077717676,0.3611493719749476,1.02757761222282,0.37533928059967536,0.4566132245770309,run_1704_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.0001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1704_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.0001
0.135,0.14998660774028993,0.14998660774028993,0.1524026145873686,0.3183956573158463,1.093653528676619,0.3095337211272875,0.47043412163507786,run_1705_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.0001_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1705_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.0001_eps-0.01
0.135,0.2697939840723496,0.2697939840723496,0.2858579316824928,0.37823421328248935,1.014509184013708,0.375496826178333,0.42983496109410024,run_1706_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1706_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.001
0.135,0.1445867312818236,0.1445867312818236,0.1503973903737427,0.26992762824036726,1.0485646999052884,0.2050539161254834,0.4007948040420473,run_1707_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.001_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1707_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.001_eps-0.01
0.135,0.2581864137290947,0.2581864137290947,0.2681098932609695,0.39066343790672353,1.0561777635567013,0.2961187658299508,0.3664562427430348,run_1708_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1708_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.01
0.135,0.24032912548787835,0.24032912548787835,0.24698576457125826,0.34910914250506114,1.0798263515318565,0.31211508481676575,0.4182510117420866,run_1709_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.01_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1709_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.01_eps-0.01
0.135,0.34603095652536353,0.34603095652536353,0.35972159341049936,0.5333461979132809,1.1002893432420826,0.12162219847906985,0.45339248557913997,run_170_dist-0.0001_beta0.001_alpha0.03_trav500_blk1_temp0.0001,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_170_dist-0.0001_beta0.001_alpha0.03_trav500_blk1_temp0.0001
0.135,0.24643257356416437,0.24643257356416437,0.24055363264900737,0.35570312557294087,1.0580283482534827,0.3416549301955023,0.3775715045914984,run_1710_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.1,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1710_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.1
0.135,0.24416397486326213,0.24416397486326213,0.24705000934217225,0.3732428289295122,1.0491458981887685,0.3179702536977784,0.3810455639776535,run_1711_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.1_eps-0.01,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1711_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.1_eps-0.01
0.135,0.2913528705559251,0.2913528705559251,0.2983425874485862,0.3894304344894945,1.0363302247588921,0.3168172250709407,0.4297636092254805,run_1712_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp1.0,/imaging/astle/fp02/logs/sweep/forage_v5.1/forage_v6/run_1712_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp1.0
