run_id,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,fitted_T,fitted_eps,beta0,beta1,std_X,aic,valid_mvt,n_decisions,n_fit,n_steps_total,config_alpha,config_beta,config_temp,config_l1,config_trav
run_1539_l1-1e-06_beta0.01_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,0.9926773700412143,0.25617427074375887,0.047619047619047616,1,20,0.027741390895305293,-0.13619458757707414,-4.909436159530217,-36.047219253495726,0.10664666003439383,4549.717971548921,True,600000,50000,5855001,0.03,0.01,0.0001,1e-06,500.0
run_1546_l1-1e-06_beta0.01_alpha0.03_trav500_blk1_temp1.0,0.4980361876595854,0.004335590892624419,0.00028563267637817766,1,3500,17.58846666836107,0.13816250201455135,0.007855289754341367,-0.05685543935440633,0.15251610016251266,69317.03943215159,True,600000,50000,151290501,0.03,0.01,1.0,1e-06,500.0
run_1553_l1-1e-06_beta0.01_alpha0.1_trav500_blk1_temp0.01_eps-0.01,0.746257115280871,0.9999999958776927,0.00014283673760891302,1,7000,0.01706637348834466,-0.018410328383718037,-1.0787487099289852,-58.59475656518017,1.003374665758942,39477.962410335254,True,600000,50000,86756501,0.1,0.01,0.01,1e-06,500.0
run_1560_l1-1e-06_beta0.01_alpha0.2_trav500_blk1_temp0.001,0.6174954561617844,0.9999986640344282,0.00014283673760891302,1,7000,0.010611760975490884,-0.005082303179562987,-0.4789311775209757,-94.23506638621225,0.15206182903441656,41031.8886393845,True,600000,50000,112082001,0.2,0.01,0.001,1e-06,500.0
run_1568_l1-1e-05_beta0.0001_alpha0.01_trav500_blk1_temp0.1,0.493346072764166,0.03191291488447523,0.029535864978902954,7,230,0.3375027902474111,0.008983406375236737,0.026617280315375545,-2.96293846716626,0.021552528574080847,69261.18426712725,True,600000,50000,152606501,0.01,0.0001,0.1,1e-05,500.0
run_1575_l1-1e-05_beta0.0001_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,0.9797451907150343,0.969413218204244,0.25,1,3,0.01243829314797009,-0.048246898618569165,-3.878900267473032,-80.39688308545762,0.09124082516667673,10615.903506849505,True,600000,50000,19584501,0.2,0.0001,0.0001,1e-05,500.0
run_1582_l1-1e-05_beta0.0001_alpha0.2_trav500_blk1_temp1.0,0.4866527104973042,0.05462265396748134,0.00014283673760891302,1,7000,1.441740388479819,0.07699159697233925,0.05340184515016585,-0.693606149893884,0.15777261466636955,69140.79145198195,True,600000,50000,154679501,0.2,0.0001,1.0,1e-05,500.0
run_158_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.0001,0.951282287263814,0.970521412152718,0.000999000999000999,1,1000,0.01900758051515207,-0.056486122865444986,-2.9717681753559613,-52.610588665024494,0.12295467143393524,18106.437972270658,True,600000,50000,25305501,0.03,0.003,0.0001,,500.0
run_1597_l1-1e-05_beta0.001_alpha0.2_trav500_blk1_temp0.1_eps-0.01,0.504183313040112,0.7608528587199452,0.00014283673760891302,1,7000,0.08203161920143053,-0.001372687799404929,-0.016733642621807363,-12.1904213245441,0.16378277691450652,59212.84300429052,True,600000,50000,142783001,0.2,0.001,0.1,1e-05,500.0
run_1604_l1-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.1,0.4705739904741939,0.3343790366214471,0.16666666666666666,2,10,0.09233166212298172,0.010880382719856545,0.11784021287696904,-10.830520939480586,0.06443128364649481,65939.1468548906,True,600000,50000,155497501,0.1,0.003,0.1,1e-05,500.0
run_1611_l1-1e-05_beta0.003_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.721213233647484,0.9999977500298234,0.00014283673760891302,1,7000,0.01080146080248527,-0.010266654871551055,-0.9504876293388795,-92.58007025956282,0.1522394546482403,39199.08196579208,True,600000,50000,92324001,0.2,0.003,0.01,1e-05,500.0
run_1619_l1-1e-05_beta0.01_alpha0.01_trav500_blk1_temp0.001_eps-0.01,0.9999800049912799,1.539434347330726e-06,0.006622516556291391,10,1500,89219.96842938178,-965360.7618464595,-10.820007884339805,-1.1208253237519433e-05,3433.7852506336303,27.63948784567001,True,600000,50000,611501,0.01,0.01,0.001,1e-05,500.0
run_1626_l1-1e-05_beta0.01_alpha0.03_trav500_blk1_temp0.0001,0.8144979026917718,0.9997985486969025,0.00014283673760891302,1,7000,0.014955842186798443,-0.022127253237930977,-1.47950566484733,-66.86350307191007,0.15015449687075091,35056.346055537826,True,600000,50000,71028501,0.03,0.01,0.0001,1e-05,500.0
run_1633_l1-1e-05_beta0.01_alpha0.03_trav500_blk1_temp0.1_eps-0.01,0.509691485952606,0.06577737911690651,0.014084507042253521,5,350,0.23722284127557391,-0.009197319260578736,-0.03877079968827502,-4.215445673877302,0.031264648420533364,69103.49384470166,True,600000,50000,147701501,0.03,0.01,0.1,1e-05,500.0
run_1640_l1-1e-05_beta0.01_alpha0.1_trav500_blk1_temp0.01,0.6003085401681436,0.9999666945325848,0.00014283673760891302,1,7000,0.014889389059658522,-0.0060562717693512826,-0.4067508576131047,-67.16192289644786,0.165025873155735,42055.647011123954,True,600000,50000,115299001,0.1,0.01,0.01,1e-05,500.0
run_1648_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.001,0.6474879203254493,0.9999997108849751,0.00014283673760891302,1,7000,0.009816171258860805,-0.005968381795359781,-0.6080152472861836,-101.87271326356759,0.15631321052221314,39312.41715511123,True,600000,50000,105908501,0.2,0.01,0.001,1e-05,500.0
run_1655_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp1.0_eps-0.01,0.4885154600805354,0.06125843793872443,0.0008564087924636027,3,3500,0.4085029997133341,0.01876917723314514,0.04594624089986208,-2.4479624401821956,0.050137675008648165,69129.97335746924,True,600000,50000,153608501,0.2,0.01,1.0,1e-05,500.0
run_1662_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.0001,0.780430931119718,0.999997193569238,0.0001999600079984003,1,5000,0.012434310530355009,-0.015768936409336014,-1.2681793952982288,-80.42263361195381,0.1756713364841741,33038.33797793266,True,600000,50000,82085501,0.2,0.0001,0.0001,0.0001,500.0
run_166_dist-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp0.0001,0.9558859617488946,0.9998442423570134,0.03225806451612903,1,30,0.01310677150077977,-0.04031460152262139,-3.0758605595758595,-76.29643958777388,0.15525026321117819,17728.615806834194,True,600000,50000,26472001,0.1,0.0001,0.0001,,500.0
run_1677_l1-0.0001_beta0.001_alpha0.1_trav500_blk1_temp0.1_eps-0.01,0.48312370178477665,0.376066950956643,0.11764705882352941,2,15,0.0927148679011521,0.006261113393765832,0.06753084521935698,-10.78575661744079,0.07341156771783575,65191.781689135394,True,600000,50000,149709001,0.1,0.001,0.1,0.0001,500.0
run_1684_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.1,0.4761274585901629,0.7600555899585643,0.00014283673760891302,1,7000,0.07701823737748686,0.007360080310579258,0.09556282461393588,-12.983937753583403,0.1537408767616688,58282.53580410691,True,600000,50000,149456001,0.2,0.001,0.1,0.0001,500.0
run_1691_l1-0.0001_beta0.003_alpha0.03_trav500_blk1_temp0.1_eps-0.01,0.5019279671370743,0.10317669975683735,0.3333333333333333,5,10,0.08730817642576945,-0.0006733125167886023,-0.00771190676924814,-11.453680983134644,0.018080948924624373,68850.52643447388,True,600000,50000,149464001,0.03,0.003,0.1,0.0001,500.0
run_1699_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.7135227506615605,0.9999999299391248,0.00014283673760891302,1,7000,0.011299857570706992,-0.010311743766745927,-0.9125551983484653,-88.49669066558275,0.198153288665859,35208.380094485176,True,600000,50000,95109001,0.2,0.003,0.01,0.0001,500.0
run_1706_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.001,0.5077643638587143,0.005951769136924301,0.3333333333333333,1,2,6.843549138500595,-0.21256030917981142,-0.03105995220871357,-0.1461230101168087,0.08148305972179921,69304.87991051642,True,600000,50000,148347501,0.01,0.01,0.001,0.0001,500.0
run_1713_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp1.0_eps-0.01,0.5025572895639995,0.0,0.2857142857142857,2,5,-35.515679218919246,0.3632986711552671,-0.010229247451974323,0.028156578221015655,43.97822347798389,69314.86316640413,False,600000,50000,149995001,0.01,0.01,1.0,0.0001,500.0
run_1720_l1-0.0001_beta0.01_alpha0.03_trav500_blk1_temp0.1,0.4816259085278441,0.06593675581852054,0.4117647058823529,7,10,0.06203271886769205,0.004561233350066374,0.07352947659435835,-16.12052507536988,0.008203420808574802,69065.00226419467,True,600000,50000,155617001,0.03,0.01,0.1,0.0001,500.0
run_1728_l1-0.0001_beta0.01_alpha0.1_trav500_blk1_temp0.01,0.6000627855187158,0.9999566037439682,0.00014283673760891302,1,7000,0.015411243590854046,-0.006252753332989366,-0.4057267212816053,-64.88769021816383,0.1667250440986939,40158.425439053615,True,600000,50000,115022501,0.1,0.01,0.01,0.0001,500.0
run_1735_l1-0.0001_beta0.01_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,0.9373869976324564,0.999903563924444,0.125,1,7,0.015496531810113715,-0.04193552506648107,-2.706123252630767,-64.5305680169905,0.18529372843625927,21267.422108051956,True,600000,50000,48162501,0.2,0.01,0.0001,0.0001,500.0
run_1742_l1-0.0001_beta0.01_alpha0.2_trav500_blk1_temp1.0,0.4837738598784067,0.06499855952864225,0.4166666666666667,5,7,0.07569874291275858,0.004914919506248234,0.06492735965130345,-13.21025900195571,0.009864886519168666,69078.21193760062,True,600000,50000,155195501,0.2,0.01,1.0,0.0001,500.0
run_174_dist-0.0001_beta0.003_alpha0.01_trav500_blk1_temp0.0001,0.9799049183651901,0.39116851075413295,0.25,1,3,0.022720616490924012,-0.08831459221542408,-3.886980454544544,-44.01289024879499,0.07832513734209746,11087.937852084542,True,600000,50000,15626001,0.01,0.003,0.0001,,500.0
run_1757_l1-0.0005_beta0.0001_alpha0.03_trav500_blk1_temp0.001_eps-0.01,0.919059187996626,0.9996498435837755,0.03225806451612903,1,30,0.058754968453643745,-0.14275297228409656,-2.4296323535042865,-17.019837237917606,0.6107076232172121,25497.67772437638,True,600000,50000,44287501,0.03,0.0001,0.001,0.0005,500.0
run_1764_l1-0.0005_beta0.0001_alpha0.1_trav500_blk1_temp0.0001,0.8000327132536715,0.9999781185535918,0.00014283673760891302,1,7000,0.02141964685944285,-0.02969831534171136,-1.3864988314977218,-46.68611049295381,0.26082599922293775,31219.335281649845,True,600000,50000,80343001,0.1,0.0001,0.0001,0.0005,500.0
run_1771_l1-0.0005_beta0.0001_alpha0.1_trav500_blk1_temp0.1_eps-0.01,0.46942035813543886,0.4483051370313644,0.11764705882352941,2,15,0.09766413815160455,0.011961065663166091,0.12247141980200417,-10.239172934160283,0.09458947124205648,63683.56468050953,True,600000,50000,150933001,0.1,0.0001,0.1,0.0005,500.0
run_1779_l1-0.0005_beta0.0001_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.7092755269856779,0.9999953016083815,0.00014283673760891302,1,7000,0.016909717295230844,-0.015081236996731548,-0.8918680740443251,-59.137594232993855,0.22516059098356958,31609.431730048786,True,600000,50000,99085501,0.2,0.0001,0.01,0.0005,500.0
run_1786_l1-0.0005_beta0.001_alpha0.01_trav500_blk1_temp0.001,0.8726927718864638,0.9954793917010276,0.00014283673760891302,1,7000,0.03801407594557723,-0.07317634684496194,-1.9249802875578168,-26.30604519840619,0.2790537714841322,29137.958869601873,True,600000,50000,60172001,0.01,0.001,0.001,0.0005,500.0
run_1793_l1-0.0005_beta0.001_alpha0.01_trav500_blk1_temp1.0_eps-0.01,0.5013860318961617,0.006310481037183457,0.000999000999000999,7,7000,3.5024441874060277,-0.019418047171462234,-0.005544141785694973,-0.28551489945100816,0.04420514172285697,69316.50943585244,True,600000,50000,150353001,0.01,0.001,1.0,0.0005,500.0
run_1800_l1-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.1,0.4695117691695992,0.12369189477012599,0.4117647058823529,7,10,0.0391858453506094,0.004784764408108989,0.12210440696884388,-25.519418837405492,0.009780015633754325,68582.46051666529,True,600000,50000,158253001,0.03,0.001,0.1,0.0005,500.0
run_1808_l1-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.01,0.6930669884187429,0.9999387329213052,0.00014283673760891302,1,7000,0.022973977539806394,-0.01871223896485143,-0.8144971384441043,-43.52750838496846,0.24567933205525194,33600.00722449042,True,600000,50000,101468001,0.1,0.001,0.01,0.0005,500.0
run_1815_l1-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,0.8384586939548146,0.9999816478056724,0.09090909090909091,1,10,0.019522126355053158,-0.03214912442363648,-1.6468044432728979,-51.22392826543495,0.24576397189826787,29010.44740102178,True,600000,50000,88115001,0.2,0.001,0.0001,0.0005,500.0
run_1822_l1-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0,0.47572790935750914,0.07462458767547375,0.4166666666666667,5,7,0.09205532849633356,0.008944531571707753,0.097164734706954,-10.86303222566664,0.013797224087041671,68966.36241113242,True,600000,50000,157347501,0.2,0.001,1.0,0.0005,500.0
run_182_l1-1e-06_beta0.0001_alpha0.01_trav50_blk1_temp0.001_eps-0.01,0.9974555715538427,0.012089629593206475,0.03225806451612903,1,30,0.09367520231532604,-0.5593628819350822,-5.971301562308617,-10.675183776319335,0.15080485688137946,1839.3064715732098,True,600000,50000,690601,0.01,0.0001,0.001,1e-06,50.0
run_1837_l1-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.001_eps-0.01,0.8575404987111799,0.999734769138171,0.00014283673760891302,1,7000,0.06389307491942031,-0.11468874987188114,-1.7950106489087048,-15.651148442318117,0.6425658163664967,31882.264949179942,True,600000,50000,64049001,0.03,0.003,0.001,0.0005,500.0
run_1844_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.0001,0.7597826759745283,0.9999887047801308,0.00014283673760891302,1,7000,0.03118461471698196,-0.035908722396376304,-1.1514884093412183,-32.06709491444953,0.39410755888762333,33113.074504998556,True,600000,50000,88333001,0.1,0.003,0.0001,0.0005,500.0
run_1851_l1-0.0005_beta0.003_alpha0.1_trav500_blk1_temp0.1_eps-0.01,0.4650516154718807,0.4596064166305186,0.11764705882352941,2,15,0.11255756208709351,0.015760519682496667,0.14002186428222096,-8.884343099277784,0.11234737195385076,63804.16955615553,True,600000,50000,151662001,0.1,0.003,0.1,0.0005,500.0
run_1859_l1-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.6941091547507311,0.9999975737460752,0.00014283673760891302,1,7000,0.018555605293802943,-0.015204479829919092,-0.8194009081987191,-53.89207111093122,0.25840625533720685,30885.23763112189,True,600000,50000,102135001,0.2,0.003,0.01,0.0005,500.0
run_1866_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.001,0.5104137570070221,0.005491675057918033,0.014084507042253521,5,350,4.035700169071107,-0.16813151746428098,-0.04166105270971596,-0.24778847736604007,0.04434518962398851,69295.52730767694,True,600000,50000,147374001,0.01,0.01,0.001,0.0005,500.0
run_1873_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp1.0_eps-0.01,0.502670436243823,0.0,0.4,2,3,-2.7634684509287006,0.029518945917400712,-0.010681846542333593,0.3618640913609622,0.042382313792167385,69314.40439819197,False,600000,50000,149993001,0.01,0.01,1.0,0.0005,500.0
run_1880_l1-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.1,0.47443700123361393,0.08487948544168578,0.3333333333333333,15,30,0.05011456170990702,0.005128785691360936,0.1023412261100757,-19.95428007110182,0.008550210847875989,68909.26834887694,True,600000,50000,157697001,0.03,0.01,0.1,0.0005,500.0
run_1888_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.01,0.6324474813127526,0.9999226709484572,0.00014283673760891302,1,7000,0.028791658093632752,-0.015626124445069535,-0.5427309672215522,-34.732282411381824,0.29658602499458614,34416.05161131378,True,600000,50000,111096001,0.1,0.01,0.01,0.0005,500.0
run_1895_l1-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,0.7170818260371313,0.9999917054046717,0.03225806451612903,1,30,0.022735494923279052,-0.02114474324779516,-0.9300322389790993,-43.98408758527144,0.29043699330925454,29135.52496414323,True,600000,50000,106030001,0.2,0.01,0.0001,0.0005,500.0
run_1902_l1-0.0005_beta0.01_alpha0.2_trav500_blk1_temp1.0,0.47705838065844375,0.07412133313062269,0.23076923076923078,3,10,0.36717531560428024,0.03371806047904981,0.0918309566196142,-2.723494629137163,0.05464589109875188,68963.72725406857,True,600000,50000,157198001,0.2,0.01,1.0,0.0005,500.0
run_190_l1-1e-06_beta0.0001_alpha0.03_trav50_blk1_temp0.01_eps-0.01,0.8935716597873959,0.4723099783263004,0.00014283673760891302,1,7000,0.06222550789013697,-0.1324006128768596,-2.127754635777681,-16.070579958392024,0.12917196930818362,31791.88250833596,True,600000,50000,4540951,0.03,0.0001,0.01,1e-06,50.0
run_1917_dist-1e-05_beta0.0001_alpha0.2_trav500_blk1_temp0.1_eps-0.01,0.5074677633556828,0.7645228922238302,0.00014283673760891302,1,7000,0.08103985987377779,-0.0024209260063238892,-0.029873274831602126,-12.339606726338525,0.16324369774801753,59046.89753177331,True,600000,50000,142868501,0.2,0.0001,0.1,,500.0
run_1924_dist-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.1,0.470772854528653,0.3319419853166225,0.11764705882352941,2,15,0.09191092533815513,0.010757439504961495,0.11704201067917812,-10.880099360558482,0.0636293473780006,66093.7801975053,True,600000,50000,154992501,0.1,0.001,0.1,,500.0
run_1931_dist-1e-05_beta0.001_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.7229466448582096,0.9999999958776927,0.00014283673760891302,1,7000,0.012375550834464854,-0.011869704118142376,-0.9591253170797264,-80.8044840489108,0.40721515670778463,38560.69884450207,True,600000,50000,92592001,0.2,0.001,0.01,,500.0
run_1939_dist-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.1_eps-0.01,0.5095124027858055,0.08114922141899106,0.0625,2,30,0.4182300539169284,-0.01591541126375079,-0.038054202740083365,-2.391028551474272,0.06805225167432542,69003.33474994152,True,600000,50000,147907501,0.03,0.003,0.1,,500.0
run_1946_dist-1e-05_beta0.003_alpha0.2_trav500_blk1_temp0.01,0.5725533197282489,0.9999990117583941,0.00014283673760891302,1,7000,0.011440034108133554,-0.0033436509542619465,-0.29227630990057113,-87.41232679446533,0.1665966793025645,39147.79585570642,True,600000,50000,119489001,0.2,0.003,0.01,,500.0
run_1960_dist-1e-05_beta0.01_alpha0.01_trav500_blk1_temp1.0,0.5001721436623048,1.8424585516152447e-05,0.0005711022272986865,2,3500,2106.508196477664,-1.450488199776811,-0.0006885746764252816,-0.0004747192542009191,0.0776230900229692,69318.71181264312,True,600000,50000,150724501,0.01,0.01,1.0,,500.0
run_1968_dist-1e-05_beta0.01_alpha0.03_trav500_blk1_temp0.1,0.4852974812225154,0.05848295976818185,0.0084985835694051,3,350,0.4413375697538259,0.02596258025449797,0.05882703407502712,-2.265839277081693,0.051725101924029494,69127.22372945999,True,600000,50000,154917501,0.03,0.01,0.1,,500.0
run_1975_dist-1e-05_beta0.01_alpha0.1_trav500_blk1_temp0.001_eps-0.01,0.9918079851656232,0.9755260332398205,0.09090909090909091,1,10,0.0162301361976739,-0.07784573261019326,-4.796369646075434,-61.613777470537784,0.13766090240191659,4916.549039378342,True,600000,50000,6490501,0.1,0.01,0.001,,500.0
run_1982_dist-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.0001,0.6656846651732785,0.9999964985748694,0.00014283673760891302,1,7000,0.011063563923688952,-0.007619824078950331,-0.6887314188726298,-90.3867873767902,0.14909242859257443,39890.98260654319,True,600000,50000,103829001,0.2,0.01,0.0001,,500.0
run_198_l1-1e-06_beta0.001_alpha0.01_trav50_blk1_temp0.0001_eps-0.01,0.9997539346963682,4.891368576764865e-05,0.25,1,3,0.2693276228982491,-2.23802299478518,-8.309667499759934,-3.712950009504952,0.026731665679027516,266.3600775455776,True,600000,50000,608501,0.01,0.001,0.0001,1e-06,50.0
run_1997_dist-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp0.1_eps-0.01,0.4944366431127661,0.35971987120401605,0.09090909090909091,2,20,0.10090082521226351,0.002245481872914296,0.02225434596982245,-9.910721720028706,0.07600024487092712,65942.56049881608,True,600000,50000,147681001,0.1,0.0001,0.1,,500.0
run_2004_dist-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.1,0.4859480113522364,0.7468885651972539,0.00014283673760891302,1,7000,0.07898102553729242,0.004440531236795913,0.056222759917180745,-12.661268870557153,0.1526657354309105,59341.8542538464,True,600000,50000,147971001,0.2,0.0001,0.1,,500.0
run_2011_dist-0.0001_beta0.001_alpha0.03_trav500_blk1_temp0.1_eps-0.01,0.5053171853738935,0.09180223125757636,0.3333333333333333,5,10,0.09082770342917777,-0.0019318637717905542,-0.021269543309513608,-11.00985670940962,0.016725343672907608,68948.48630112797,True,600000,50000,148377501,0.03,0.001,0.1,,500.0
run_2019_dist-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.7282721144488176,0.9999972731185952,0.00014283673760891302,1,7000,0.01165005602470197,-0.011485482873272546,-0.9858736171671214,-85.83649708462083,0.16226852121743193,38727.50446642614,True,600000,50000,89410501,0.2,0.001,0.01,,500.0
run_2026_dist-0.0001_beta0.003_alpha0.03_trav500_blk1_temp0.1,0.48251208438719156,0.11869061136347858,0.4166666666666667,5,7,0.06414346189720428,0.0044887727776050145,0.06998020756657444,-15.590053458645414,0.015317213758483175,69014.67673851809,True,600000,50000,155795001,0.03,0.003,0.1,,500.0
run_2033_dist-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.001_eps-0.01,0.9837368824814181,0.999999569211972,0.125,1,7,0.01874968056359759,-0.07691978922020584,-4.102458650391369,-53.33424196791358,0.351835955787439,7874.832646271449,True,600000,50000,10834001,0.2,0.003,0.001,,500.0
run_2040_dist-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.0001,0.7454564293350999,0.013589075162544484,0.009900990099009901,10,1000,0.4696672748367502,-0.5046690712631662,-1.0745246652294056,-2.129166866794341,0.016818167240389384,56705.89558091343,True,600000,50000,76709001,0.01,0.01,0.0001,,500.0
run_2048_dist-0.0001_beta0.01_alpha0.01_trav500_blk1_temp1.0,0.50018794110623,0.004102199598673473,0.004267425320056899,3,700,5.9553468339372175,-0.004477018098661187,-0.000751764460324694,-0.16791633264772873,0.048860323763299726,69317.85520358963,True,600000,50000,150724001,0.01,0.01,1.0,,500.0
run_2055_dist-0.0001_beta0.01_alpha0.03_trav500_blk1_temp0.01_eps-0.01,0.7222134149006088,0.6839091070609185,0.00014283673760891302,1,7000,0.08586557370041671,-0.08204176884730355,-0.9554675443449042,-11.646110972122312,0.16947688998282334,51070.47174627416,True,600000,50000,88024501,0.03,0.01,0.01,,500.0
run_2062_dist-0.0001_beta0.01_alpha0.1_trav500_blk1_temp0.001,0.7379380993576633,0.9999999958776927,0.047619047619047616,1,20,0.022393634237381638,-0.023183663895667766,-1.0352792070242594,-44.655547616773276,50.5723532120265,43214.933911882676,True,600000,50000,95891501,0.1,0.01,0.001,,500.0
run_206_l1-1e-06_beta0.001_alpha0.03_trav50_blk1_temp0.001_eps-0.01,0.9955108240261068,0.4002089582463134,0.03225806451612903,1,30,0.037362524315080616,-0.2018169195087934,-5.401586836233497,-26.764786864156566,0.18670498949743664,3030.0613619714604,True,600000,50000,846351,0.03,0.001,0.001,1e-06,50.0
run_2077_dist-0.0001_beta0.01_alpha0.2_trav500_blk1_temp0.1_eps-0.01,0.5046192993782508,0.6933878245473668,0.00014283673760891302,1,7000,0.0925680005154742,-0.0017104458931747242,-0.018477723226708306,-10.802869181913833,0.15820066822322013,60627.67203767676,True,600000,50000,144117501,0.2,0.01,0.1,,500.0
run_2084_dist-0.0005_beta0.0001_alpha0.01_trav500_blk1_temp0.01,0.488114892235909,0.3662404279333178,0.00028563267637817766,2,7000,0.10851614772271206,0.005159876402316539,0.047549387907700254,-9.215218389020489,0.083401435917917,65285.24852514099,True,600000,50000,147840001,0.01,0.0001,0.01,,500.0
run_2091_dist-0.0005_beta0.0001_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,0.993855438298693,0.8770151749637131,0.006622516556291391,1,150,0.0604114390768981,-0.3072540500046124,-5.086024347367505,-16.553156410114543,0.42593310836108467,3690.0920197564683,True,600000,50000,3294001,0.03,0.0001,0.0001,,500.0
run_2099_dist-0.0005_beta0.0001_alpha0.03_trav500_blk1_temp1.0_eps-0.01,0.4995757435675704,0.012426396380493587,0.4,2,3,1.123790605278057,0.0019071020296605335,0.001697026136989874,-0.8898454883884459,0.027930792833802977,69311.13875849245,True,600000,50000,150816501,0.03,0.0001,1.0,,500.0
run_2106_dist-0.0005_beta0.0001_alpha0.1_trav500_blk1_temp0.1,0.46858140861314035,0.4414154210025162,0.16666666666666666,2,10,0.08765771997757621,0.011030862157773172,0.12584016742159146,-11.408008333502295,0.0834038463874593,65632.96929897918,True,600000,50000,155239501,0.1,0.0001,0.1,,500.0
run_2113_dist-0.0005_beta0.0001_alpha0.2_trav500_blk1_temp0.001_eps-0.01,0.985972940719039,0.999385800802476,0.3333333333333333,1,2,0.019027417211836952,-0.08091676772458771,-4.252640640803809,-52.55574042797044,0.22162032233699105,6875.213750849381,True,600000,50000,8973501,0.2,0.0001,0.001,,500.0
run_2120_dist-0.0005_beta0.001_alpha0.01_trav500_blk1_temp0.0001,0.9878994173361755,0.6004585616738549,0.3333333333333333,1,2,0.024115632266583323,-0.10616490586846282,-4.402327282771432,-41.46687878408584,0.11599906953350399,7145.828268245651,True,600000,50000,8782001,0.01,0.001,0.0001,,500.0
run_2128_dist-0.0005_beta0.001_alpha0.01_trav500_blk1_temp1.0,0.49920392220666066,0.0,0.3333333333333333,1,2,-11.077350749520326,-0.03527376156876853,0.0031843138640614017,0.0902742923476809,0.09313633222100995,69317.74983621627,False,600000,50000,150943501,0.01,0.001,1.0,,500.0
run_2135_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.01_eps-0.01,0.761833110110129,0.9919418889961903,0.00014283673760891302,1,7000,0.05136948880077421,-0.059730174649091874,-1.1627558701380665,-19.466808476103203,0.31182868158515126,44063.59879343217,True,600000,50000,80049501,0.03,0.001,0.01,,500.0
run_2142_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.001,0.7961999376950718,0.9998099374712988,0.00014283673760891302,1,7000,0.015172906465157147,-0.020676285112885558,-1.3627109058087383,-65.90695080711043,0.15164048219924622,35283.17810883495,True,600000,50000,76622001,0.1,0.001,0.001,,500.0
run_214_l1-1e-06_beta0.001_alpha0.1_trav50_blk1_temp0.01_eps-0.01,0.868340069880398,0.9995971027526456,0.000434593654932638,1,2300,0.013739697468389924,-0.025918030998222458,-1.8863611122334007,-72.78180631710694,0.13362589439008735,31352.064315197447,True,600000,50000,6022451,0.1,0.001,0.01,1e-06,50.0
run_2157_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.1_eps-0.01,0.501426960965481,0.7993635758303522,0.0001999600079984003,1,5000,0.07491577271618753,-0.00042760869440103505,-0.0057078593585491895,-13.348323907549092,0.16434324742743056,58531.20654662219,True,600000,50000,143816001,0.2,0.001,0.1,,500.0
run_2164_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.01,0.47529149708060936,0.25994075179362874,0.00398406374501992,2,500,0.1669536505421141,0.01651415055386996,0.09891458198276568,-5.989686339609266,0.08904676587251316,67157.27542488302,True,600000,50000,154499001,0.01,0.003,0.01,,500.0
