run_id,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,fitted_T,fitted_eps,beta0,beta1,std_X,aic,valid_mvt,n_decisions,n_fit,n_steps_total,config_alpha,config_beta,config_temp,config_l1,config_trav
run_1537_l1-1e-06_beta0.01_alpha0.01_trav500_blk1_temp1.0_eps-0.01,0.5027475008470125,0.010774853281323549,0.3333333333333333,1,2,3.8467644897982978,-0.04227638029172167,-0.01099011400459777,-0.25995872704243306,0.08290235736776586,69311.63991843029,True,600000,50000,149998001,0.01,0.01,1.0,1e-06,500.0
run_1544_l1-1e-06_beta0.01_alpha0.03_trav500_blk1_temp0.1,0.4855300311960797,0.059136621460498306,0.014084507042253521,5,350,0.2671006467986852,0.015464070227321016,0.05789604185787069,-3.743907070182813,0.03165424311064976,69120.03597212318,True,600000,50000,154729001,0.03,0.01,0.1,1e-06,500.0
run_1551_l1-1e-06_beta0.01_alpha0.1_trav500_blk1_temp0.001_eps-0.01,0.9862004076317774,0.39418735969000696,0.3333333333333333,1,2,0.014295165048124897,-0.061029212159422606,-4.269220533933453,-69.95372187963443,0.05490392708112259,8111.203395368784,True,600000,50000,12461501,0.1,0.01,0.001,1e-06,500.0
run_1559_l1-1e-06_beta0.01_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,0.9817558726689388,0.9507623646265514,0.16666666666666666,1,5,0.01198079702815666,-0.04774945981189047,-3.985499437113584,-83.46690104588625,0.08322445382881678,9621.425127392617,True,600000,50000,16433501,0.2,0.01,0.0001,1e-06,500.0
run_1566_l1-1e-06_beta0.01_alpha0.2_trav500_blk1_temp1.0,0.48645306778447445,0.056107081774107836,0.23076923076923078,3,10,0.3452833141414822,0.018714698850461908,0.05420099403585263,-2.8961723866860334,0.038814875600151344,69156.06639372057,True,600000,50000,154704501,0.2,0.01,1.0,1e-06,500.0
run_1573_l1-1e-05_beta0.0001_alpha0.1_trav500_blk1_temp0.1_eps-0.01,0.4930148646266067,0.32394004015666633,0.11764705882352941,2,15,0.10011960616982238,0.002797578019650301,0.027942359410653927,-9.98805367156364,0.06730161535321633,66183.22696486195,True,600000,50000,148152001,0.1,0.0001,0.1,1e-05,500.0
run_1580_l1-1e-05_beta0.0001_alpha0.2_trav500_blk1_temp0.1,0.48296293655937667,0.7373654366947561,0.00014283673760891302,1,7000,0.07736552044754343,0.00527436701343435,0.06817464657283032,-12.925654661342781,0.14630397783844915,59314.566959433185,True,600000,50000,148972501,0.2,0.0001,0.1,1e-05,500.0
run_1588_l1-1e-05_beta0.001_alpha0.1_trav500_blk1_temp0.1,0.46857082155484503,0.3474302045298512,0.16666666666666666,2,10,0.0931022866308154,0.011719965689165418,0.12588268358691732,-10.740874753864698,0.06775905173567742,65991.3117494087,True,600000,50000,154976001,0.1,0.001,0.1,1e-05,500.0
run_1595_l1-1e-05_beta0.001_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.7237738894821053,0.9999959870964831,0.00014283673760891302,1,7000,0.010417817422197235,-0.010035059152313942,-0.9632592649331951,-95.98939580850215,0.1409033523721182,38784.292458522454,True,600000,50000,92098501,0.2,0.001,0.01,1e-05,500.0
run_1602_l1-1e-05_beta0.003_alpha0.03_trav500_blk1_temp0.1,0.4814592774326239,0.08367947903419315,0.0008564087924636027,3,3500,0.3209456280572524,0.02381317403903405,0.07419691049596132,-3.1157925597964944,0.05391298462421969,68954.24703623055,True,600000,50000,155494001,0.03,0.003,0.1,1e-05,500.0
run_160_dist-1e-05_beta0.003_alpha0.1_trav500_blk1_temp0.0001,0.848561784033444,0.9999685972167168,0.00028563267637817766,1,3500,0.011441989278440857,-0.01971872581230145,-1.7233651712517968,-87.39739005735767,0.13871469836506337,32219.16823409082,True,600000,50000,62214001,0.1,0.003,0.0001,,500.0
run_1624_l1-1e-05_beta0.01_alpha0.01_trav500_blk1_temp1.0,0.5001230788188685,0.0,0.0196078431372549,7,350,-1.263291007758299,0.0006219374730505213,-0.0004923152854180012,0.791583248719939,0.022587342008051722,69314.75844030445,False,600000,50000,150725501,0.01,0.01,1.0,1e-05,500.0
run_1631_l1-1e-05_beta0.01_alpha0.03_trav500_blk1_temp0.01_eps-0.01,0.7177780180707894,0.7424589043332035,0.00014283673760891302,1,7000,0.08036414366969943,-0.07501722972638933,-0.9334664229698485,-12.443360363672248,0.17835221020580475,51473.873497037814,True,600000,50000,89437001,0.03,0.01,0.01,1e-05,500.0
run_1639_l1-1e-05_beta0.01_alpha0.1_trav500_blk1_temp0.001_eps-0.01,0.9828651568005189,0.7450458934707809,0.25,1,3,0.01711212493950706,-0.06929311884290813,-4.049357931166685,-58.4380960012326,0.08765288040732316,9635.561186817018,True,600000,50000,16052001,0.1,0.01,0.001,1e-05,500.0
run_1646_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.0001,0.7125535688040294,0.9999999958776927,0.25,1,3,0.04931324133744739,-0.04476747657828529,-0.9078185770013429,-20.278529110610744,5.305230928042393,49963.57433101893,True,600000,50000,101537001,0.2,0.01,0.0001,1e-05,500.0
run_1653_l1-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.1_eps-0.01,0.5004618939946357,0.7599793833366802,0.00014283673760891302,1,7000,0.08402576684053946,-0.0001552440325541492,-0.0018475765041069455,-11.901111261474801,0.1674073794346152,59681.355329031314,True,600000,50000,144226001,0.2,0.01,0.1,1e-05,500.0
run_1660_l1-0.0001_beta0.0001_alpha0.1_trav500_blk1_temp0.1,0.459013880934934,0.3901088543037934,0.0625,2,30,0.10047221806277906,0.01650890857703167,0.16431316930533219,-9.953000135571408,0.08330447941483754,65070.10690093016,True,600000,50000,155889501,0.1,0.0001,0.1,0.0001,500.0
run_1668_l1-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.1,0.4800249959023274,0.8697363218644245,0.00014283673760891302,1,7000,0.08494472744434539,0.006790699313119106,0.07994256403457504,-11.772361040950848,0.22652799048377187,56276.64554502253,True,600000,50000,146972501,0.2,0.0001,0.1,0.0001,500.0
run_1675_l1-0.0001_beta0.001_alpha0.03_trav500_blk1_temp0.1_eps-0.01,0.5027215290263981,0.10893506106625273,0.3333333333333333,5,10,0.08057360445224081,-0.0008771422755115643,-0.010886223614725857,-12.411012350735033,0.01762503896863157,68800.09620801373,True,600000,50000,149442501,0.03,0.001,0.1,0.0001,500.0
run_1682_l1-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.01,0.6221098510246191,0.9999993627465715,0.00014283673760891302,1,7000,0.012175680379568905,-0.006069736710037318,-0.49851314430218513,-82.13093386370629,0.1835931088739302,36482.46733978416,True,600000,50000,110465501,0.2,0.001,0.01,0.0001,500.0
run_168_dist-0.0001_beta0.001_alpha0.01_trav500_blk1_temp0.0001,0.9899642770832087,0.10725375950225535,0.3333333333333333,1,2,0.02231172330996994,-0.102444675608361,-4.591517839528954,-44.81948732096155,0.055360524026831,6442.638090341424,True,600000,50000,8441001,0.01,0.001,0.0001,,500.0
run_1697_l1-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.001_eps-0.01,0.9413382864008967,0.9999914514237195,0.0625,1,15,0.011648813386440908,-0.032331459736304274,-2.775515296170659,-85.84565370100178,0.16831520208731088,20076.514482309438,True,600000,50000,42693501,0.2,0.003,0.001,0.0001,500.0
run_1704_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.0001,0.7905374298439174,0.0,0.3333333333333333,1,2,-19.718269803648106,26.189173873204115,-1.3281679444491026,0.05071438873480616,0.14562351198664988,51332.95865901923,False,600000,50000,63334001,0.01,0.01,0.0001,0.0001,500.0
run_1711_l1-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.1_eps-0.01,0.5246926813198316,0.0030945936791049178,0.16666666666666666,1,5,21.241781226464166,-2.099774305960906,-0.09885114075767304,-0.04707703131572345,0.13179120990918558,69197.15309912445,True,600000,50000,143184001,0.01,0.01,0.1,0.0001,500.0
run_1719_l1-0.0001_beta0.01_alpha0.03_trav500_blk1_temp0.01_eps-0.01,0.7132803755270699,0.7502099158000615,0.00014283673760891302,1,7000,0.07872511115922717,-0.07174768539748592,-0.9113697566253174,-12.70242728495395,0.17658781200607288,51153.101069175944,True,600000,50000,91096001,0.03,0.01,0.01,0.0001,500.0
run_1726_l1-0.0001_beta0.01_alpha0.1_trav500_blk1_temp0.001,0.7475968058252888,0.9999908206172227,0.00014283673760891302,1,7000,0.013587269636515931,-0.014753546746799644,-1.0858360172046142,-73.5983039088655,0.1738127618263853,35146.34833254754,True,600000,50000,88575001,0.1,0.01,0.001,0.0001,500.0
run_1733_l1-0.0001_beta0.01_alpha0.1_trav500_blk1_temp1.0_eps-0.01,0.49425207174123953,0.03230557799563538,0.004267425320056899,30,7000,0.10232894853020176,0.002352821468921989,0.02299272593646917,-9.772405701059814,0.006614767029007806,69263.63201810146,True,600000,50000,152416001,0.1,0.01,1.0,0.0001,500.0
run_1740_l1-0.0001_beta0.01_alpha0.2_trav500_blk1_temp0.1,0.47081325737096663,0.7543606533628084,0.00014283673760891302,1,7000,0.0868713832204963,0.010153513890385523,0.11687984597429454,-11.5112706040585,0.1712359927603403,58372.004454704045,True,600000,50000,150450501,0.2,0.01,0.1,0.0001,500.0
run_1748_l1-0.0005_beta0.0001_alpha0.01_trav500_blk1_temp0.01,0.485405531649715,0.4468512136351317,0.00028563267637817766,2,7000,0.12238059963151471,0.007146349162290963,0.05839446108131896,-8.171229778338871,0.11776438230426071,63872.5797552976,True,600000,50000,146378001,0.01,0.0001,0.01,0.0005,500.0
run_1755_l1-0.0005_beta0.0001_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,0.8679448485168966,0.9933043658949781,0.00014283673760891302,1,7000,0.07274592595034331,-0.13697392409268894,-1.8829085244744557,-13.746474279296471,0.502359633303523,31469.98069434966,True,600000,50000,60047001,0.03,0.0001,0.0001,0.0005,500.0
run_1762_l1-0.0005_beta0.0001_alpha0.03_trav500_blk1_temp1.0,0.49580871797321374,0.02090863821030825,0.05405405405405406,20,350,0.2686289389191446,0.0045037040640710365,0.016765520804244476,-3.7226071175488396,0.011235757377719015,69294.74766078491,True,600000,50000,151976501,0.03,0.0001,1.0,0.0005,500.0
run_176_dist-0.0001_beta0.003_alpha0.03_trav500_blk1_temp0.0001,0.9529340313270053,0.981590909871025,0.0014265335235378032,1,700,0.01895787341132349,-0.05702519739439517,-3.0079954727587834,-52.74853240673622,0.13245589158325563,17521.450165636455,True,600000,50000,25598001,0.03,0.003,0.0001,,500.0
run_1777_l1-0.0005_beta0.0001_alpha0.2_trav500_blk1_temp0.001_eps-0.01,0.8717050248005608,0.9999999958776927,0.125,1,7,0.024621902205547577,-0.04717849428694486,-1.9161189859780632,-40.61424627763688,1.8987125086892283,29659.663936825982,True,600000,50000,76940501,0.2,0.0001,0.001,0.0005,500.0
run_1784_l1-0.0005_beta0.001_alpha0.01_trav500_blk1_temp0.0001,0.898571884772434,0.9975331228023802,0.00014283673760891302,1,7000,0.039576756526592045,-0.08633496822732827,-2.181456385121375,-25.267356088872248,0.3243913173606819,26341.38935756613,True,600000,50000,52978501,0.01,0.001,0.0001,0.0005,500.0
run_1791_l1-0.0005_beta0.001_alpha0.01_trav500_blk1_temp0.1_eps-0.01,0.5134649340413635,0.032892866601963555,0.11538461538461539,30,230,0.11693115301617313,-0.0062994041589155775,-0.05387276184683039,-8.55204087367279,0.007700760389466502,69229.81497123862,True,600000,50000,146387501,0.01,0.001,0.1,0.0005,500.0
run_1799_l1-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.01_eps-0.01,0.7625364714347318,0.9423826130151641,0.00014283673760891302,1,7000,0.06598138491214184,-0.07697627816766842,-1.1666362909806598,-15.155789793311552,0.26813427344765206,41543.39695007281,True,600000,50000,82949501,0.03,0.001,0.01,0.0005,500.0
run_1806_l1-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.001,0.7479707153230368,0.999999930116675,0.00014283673760891302,1,7000,0.032709626521267535,-0.03558213806082772,-1.0878185367751754,-30.57203968225709,0.5780378997994158,33254.55193389191,True,600000,50000,90844001,0.1,0.001,0.001,0.0005,500.0
run_1813_l1-0.0005_beta0.001_alpha0.1_trav500_blk1_temp1.0_eps-0.01,0.48884200882562934,0.043202310698459645,0.0410958904109589,3,70,0.8218317365208131,0.03668605578340552,0.0446393758638651,-1.216794090032899,0.07108966906469082,69209.71206467431,True,600000,50000,153730001,0.1,0.001,1.0,0.0005,500.0
run_1820_l1-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.1,0.4671138522029692,0.8473180429271807,0.00014283673760891302,1,7000,0.08023403441007754,0.010569612240985909,0.1317347721412641,-12.46353878815295,0.20062304168336503,53394.87153590946,True,600000,50000,148255501,0.2,0.001,0.1,0.0005,500.0
run_1828_l1-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.01,0.46683847097183295,0.34764308894125145,0.00028563267637817766,2,7000,0.18905573299790016,0.02511437594250695,0.13284112332518314,-5.289445520338211,0.13774429076158792,66197.30063251716,True,600000,50000,155373001,0.01,0.003,0.01,0.0005,500.0
run_1835_l1-0.0005_beta0.003_alpha0.03_trav500_blk1_temp0.0001_eps-0.01,0.8820342432955511,0.99387621370508,0.0001999600079984003,1,5000,0.06358531687631885,-0.127923261032891,-2.011836494920946,-15.72690125843237,0.45267728505248733,28854.074153339978,True,600000,50000,54116001,0.03,0.003,0.0001,0.0005,500.0
run_1842_l1-0.0005_beta0.003_alpha0.03_trav500_blk1_temp1.0,0.4955217224222903,0.008287904464419682,0.16666666666666666,1,5,12.322555714019256,0.22074120255390098,0.017913589329749655,-0.08115199664809057,0.20427739270155595,69311.51597920634,True,600000,50000,151964001,0.03,0.003,1.0,0.0005,500.0
run_184_l1-1e-06_beta0.0001_alpha0.01_trav50_blk1_temp0.01_eps-0.01,0.941107319104692,0.0445451282317012,0.375,3,5,0.042870217421828706,-0.11880796383952599,-2.7713403613164607,-23.32621713018929,0.016934695871174733,22602.33439626505,True,600000,50000,2434351,0.01,0.0001,0.01,1e-06,50.0
run_1857_l1-0.0005_beta0.003_alpha0.2_trav500_blk1_temp0.001_eps-0.01,0.8138214414653389,0.9999906068596626,0.047619047619047616,1,20,0.01751813788753375,-0.025839862616304884,-1.4750347772232706,-57.08369270866509,0.22951510412059864,28779.22867924549,True,600000,50000,90820001,0.2,0.003,0.001,0.0005,500.0
run_1864_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.0001,0.9813083890964,0.0,0.4,2,3,-2203.4650083169495,8727.510566570943,-3.960811963715816,0.0004538306695252765,51.087187148811914,9297.466924650149,False,600000,50000,6121001,0.01,0.01,0.0001,0.0005,500.0
run_1871_l1-0.0005_beta0.01_alpha0.01_trav500_blk1_temp0.1_eps-0.01,0.5247259021361238,0.0,0.013806706114398421,7,500,-2.988957532517686,0.29586001657436944,-0.09898434934442107,0.3345648070006772,0.038234743258926056,69194.69609182094,False,600000,50000,143182501,0.01,0.01,0.1,0.0005,500.0
run_1879_l1-0.0005_beta0.01_alpha0.03_trav500_blk1_temp0.01_eps-0.01,0.6914495997828256,0.8163715758841248,0.00014283673760891302,1,7000,0.08853821219634438,-0.07144193153486131,-0.8069050612455335,-11.294558306444872,0.22519663047860644,50088.361396265456,True,600000,50000,98040001,0.03,0.01,0.01,0.0005,500.0
run_1886_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp0.001,0.7240064138128112,0.9999727508690662,0.00014283673760891302,1,7000,0.023480089098998957,-0.022644729145518464,-0.9644226242090321,-42.589276206904756,0.27261723783228836,30859.791771131044,True,600000,50000,97452001,0.1,0.01,0.001,0.0005,500.0
run_1893_l1-0.0005_beta0.01_alpha0.1_trav500_blk1_temp1.0_eps-0.01,0.4902429664428148,0.037463884748427045,0.0196078431372549,7,350,0.3988898149053283,0.015569901772715578,0.03903308931668487,-2.506957968423781,0.029913304500929404,69234.4742565742,True,600000,50000,153400501,0.1,0.01,1.0,0.0005,500.0
run_1900_l1-0.0005_beta0.01_alpha0.2_trav500_blk1_temp0.1,0.46065940904814484,0.8200306008126418,0.00014283673760891302,1,7000,0.08876272692016948,0.013996843917109016,0.15768830457064884,-11.26599006922545,0.20628418388704284,54636.5789422126,True,600000,50000,149858001,0.2,0.01,0.1,0.0005,500.0
run_1908_dist-1e-05_beta0.0001_alpha0.1_trav500_blk1_temp0.1,0.46664577093212556,0.3514626689915542,0.11764705882352941,2,15,0.09494121455362928,0.012685603510972584,0.13361534893580795,-10.532833445427768,0.07000618158171956,65613.86334640473,True,600000,50000,155193501,0.1,0.0001,0.1,,500.0
run_1915_dist-1e-05_beta0.0001_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.7325986470166704,0.9999963567665279,0.00014283673760891302,1,7000,0.012093942146129306,-0.01218884668545755,-1.007847279090765,-82.68602478142763,0.16514947278457684,37807.498633002404,True,600000,50000,90387001,0.2,0.0001,0.01,,500.0
run_1922_dist-1e-05_beta0.001_alpha0.03_trav500_blk1_temp0.1,0.48167953739262115,0.08871825159632851,0.005964214711729622,3,500,0.28126410673285007,0.020620785703099415,0.0733146719026094,-3.5553772275316264,0.05010517003596811,68915.42701638922,True,600000,50000,155672001,0.03,0.001,0.1,,500.0
run_192_l1-1e-06_beta0.0001_alpha0.1_trav50_blk1_temp0.0001_eps-0.01,0.9924632149290183,0.5224301365337967,0.25,1,3,0.016592610987027464,-0.08097848310253147,-4.8803942408969005,-60.26779033039623,0.08247168607927507,5014.359941628627,True,600000,50000,1351401,0.1,0.0001,0.0001,1e-06,50.0
run_1937_dist-1e-05_beta0.003_alpha0.01_trav500_blk1_temp0.1_eps-0.01,0.5193467225307444,0.024500641739968132,0.4166666666666667,5,7,0.18041954885152026,-0.013969082011123736,-0.07742554562432623,-5.5426366287112785,0.008855815195140762,69213.88556246602,True,600000,50000,144862001,0.01,0.003,0.1,,500.0
run_1944_dist-1e-05_beta0.003_alpha0.2_trav500_blk1_temp0.001,0.6653102682796662,0.9999972068976005,0.00014283673760891302,1,7000,0.012146252909922143,-0.008345077863120378,-0.6870495719962635,-82.3299174993393,0.16641580880705129,39462.1529748105,True,600000,50000,102852001,0.2,0.003,0.001,,500.0
run_1951_dist-1e-05_beta0.003_alpha0.2_trav500_blk1_temp1.0_eps-0.01,0.48704488948186697,0.05669331090839341,0.00028563267637817766,2,7000,0.6617532641361459,0.03430002371929531,0.051832043116660155,-1.511137238295911,0.07516491916377097,69139.65603575803,True,600000,50000,154085501,0.2,0.003,1.0,,500.0
run_1959_dist-1e-05_beta0.01_alpha0.01_trav500_blk1_temp0.1_eps-0.01,0.5245390765042507,0.0,0.09090909090909091,2,20,-4420.615940650753,434.26021776413165,-0.0982352286636791,0.00022621282043623799,0.06332041700983497,69198.22680944909,False,600000,50000,143188501,0.01,0.01,0.1,,500.0
run_1966_dist-1e-05_beta0.01_alpha0.03_trav500_blk1_temp0.01,0.5135553570345309,0.7182869198792163,0.00014283673760891302,1,7000,0.08919619024646915,-0.00483753023212493,-0.054234718083336804,-11.211241166654933,0.1613782281110291,59742.1007075816,True,600000,50000,141054501,0.03,0.01,0.01,,500.0
run_1973_dist-1e-05_beta0.01_alpha0.1_trav500_blk1_temp0.0001_eps-0.01,0.9865663676811548,0.9999935794851839,0.0196078431372549,1,50,0.03508998320719168,-0.15076303074770228,-4.296469162082798,-28.49816125859674,0.5703103413567778,6354.276435895947,True,600000,50000,6713501,0.1,0.01,0.0001,,500.0
run_1980_dist-1e-05_beta0.01_alpha0.1_trav500_blk1_temp1.0,0.4917178625713445,0.025123850196365705,0.0013026487190620929,3,2300,1.0505383153252807,0.0348059943398848,0.033131580097683286,-0.9518929347097326,0.05281273273213981,69274.79831769066,True,600000,50000,153063001,0.1,0.01,1.0,,500.0
run_1988_dist-1e-05_beta0.01_alpha0.2_trav500_blk1_temp0.1,0.47872557967125906,0.7283960008677077,0.00014283673760891302,1,7000,0.08649452680653968,0.007364930324782641,0.08514909089283315,-11.561425178227484,0.1602954277997603,60013.62143438784,True,600000,50000,150061001,0.2,0.01,0.1,,500.0
run_1995_dist-0.0001_beta0.0001_alpha0.03_trav500_blk1_temp0.1_eps-0.01,0.5081953179799559,0.08949172701896385,0.012875536480686695,3,230,0.28663388544056645,-0.009397064916752927,-0.03278420798821223,-3.4887710448573257,0.05145412828820199,68948.70450900664,True,600000,50000,148169501,0.03,0.0001,0.1,,500.0
run_2002_dist-0.0001_beta0.0001_alpha0.2_trav500_blk1_temp0.01,0.5985718932181123,0.9999988351722643,0.00014283673760891302,1,7000,0.011765042812374706,-0.0047003485429761745,-0.39951818433097874,-84.99756575030736,0.16981491475014357,40599.237781709875,True,600000,50000,114641501,0.2,0.0001,0.01,,500.0
run_200_l1-1e-06_beta0.001_alpha0.01_trav50_blk1_temp0.001_eps-0.01,0.9988471323573828,0.0006115747018837769,0.16666666666666666,1,5,0.5215155291239785,-3.527713207233436,-6.764349305492689,-1.9174884431145536,0.13691946345759184,909.4146222248945,True,600000,50000,636401,0.01,0.001,0.001,1e-06,50.0
run_2017_dist-0.0001_beta0.001_alpha0.2_trav500_blk1_temp0.001_eps-0.01,0.9895230772369271,0.9999698523129119,0.16666666666666666,1,5,0.013385307427312903,-0.06087702175292843,-4.548048080592309,-74.70878090999138,0.20021116935056327,5841.354470808127,True,600000,50000,8034501,0.2,0.001,0.001,,500.0
run_2024_dist-0.0001_beta0.003_alpha0.01_trav500_blk1_temp0.1,0.49521561087964144,0.025903491715788207,0.02097902097902098,15,700,0.19284163389154813,0.0036906303032250036,0.01913814060142516,-5.185602195023862,0.009993693586149797,69282.1236209549,True,600000,50000,152247001,0.01,0.003,0.1,,500.0
run_2031_dist-0.0001_beta0.003_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,0.9803390211936196,0.9999999958776927,0.009900990099009901,1,100,0.032974377484495866,-0.12890549906451168,-3.9092625516621626,-30.326577066396094,1.2429118075895151,8668.166646220054,True,600000,50000,9401001,0.2,0.003,0.0001,,500.0
run_2039_dist-0.0001_beta0.003_alpha0.2_trav500_blk1_temp1.0_eps-0.01,0.4881490626251893,0.05514417837824803,0.0084985835694051,3,350,0.45808101032337034,0.02171882513217428,0.047412629300748445,-2.1830199843780385,0.050600702503835554,69152.47786759993,True,600000,50000,153935501,0.2,0.003,1.0,,500.0
run_2046_dist-0.0001_beta0.01_alpha0.01_trav500_blk1_temp0.1,0.500103485921566,0.002212898858482304,0.0014265335235378032,1,700,34.63086109323549,-0.014335226504112605,-0.00041394369217439793,-0.02887597848946736,0.15326944271173204,69318.47120619971,True,600000,50000,150711501,0.01,0.01,0.1,,500.0
run_2053_dist-0.0001_beta0.01_alpha0.03_trav500_blk1_temp0.001_eps-0.01,0.9949758492624038,0.12038781504600393,0.3333333333333333,1,2,0.0289019819251302,-0.15284703407643088,-5.288462032547698,-34.59970332105504,0.09541856226856592,3406.7249857183947,True,600000,50000,3337001,0.03,0.01,0.001,,500.0
run_2060_dist-0.0001_beta0.01_alpha0.1_trav500_blk1_temp0.0001,0.7594828543347165,0.999995455534473,0.00014283673760891302,1,7000,0.012488080711536237,-0.014359374250586678,-1.1498463680909572,-80.07635625514658,0.16917623516475744,37341.3507729325,True,600000,50000,84580001,0.1,0.01,0.0001,,500.0
run_2068_dist-0.0001_beta0.01_alpha0.1_trav500_blk1_temp1.0,0.49171656488890647,0.03781963115210696,0.3,3,7,0.3928722007525895,0.01301851664058155,0.033136772252257,-2.5453569839871366,0.029738902005042613,69236.86625328442,True,600000,50000,153008501,0.1,0.01,1.0,,500.0
run_2075_dist-0.0001_beta0.01_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.7182885008352008,0.9999996979675178,0.00014283673760891302,1,7000,0.011873403191590583,-0.011113360596355898,-0.9359878054361879,-84.22185146616235,0.19106438865792533,39135.15101349784,True,600000,50000,91780501,0.2,0.01,0.01,,500.0
run_2082_dist-0.0005_beta0.0001_alpha0.01_trav500_blk1_temp0.001,0.9142307841459738,0.9588992230618442,0.00014283673760891302,1,7000,0.02609649441380635,-0.06175534162817286,-2.366422886113822,-38.319323053250784,0.1442014291345995,25564.07947789965,True,600000,50000,39893501,0.01,0.0001,0.001,,500.0
run_208_l1-1e-06_beta0.001_alpha0.03_trav50_blk1_temp0.01_eps-0.01,0.9040924843072042,0.5309971873864608,0.000434593654932638,1,2300,0.06279112971376015,-0.14087487027972428,-2.2435473118881113,-15.925816346331136,0.1510628849957667,29605.261347933745,True,600000,50000,4400301,0.03,0.001,0.01,1e-06,50.0
run_2097_dist-0.0005_beta0.0001_alpha0.03_trav500_blk1_temp0.1_eps-0.01,0.5021904317168892,0.1043570079298674,0.14285714285714285,5,30,0.1340654399395561,-0.0011746522817959108,-0.008761782919785346,-7.459043885216456,0.028084118154810017,68844.87452377635,True,600000,50000,148832001,0.03,0.0001,0.1,,500.0
run_2104_dist-0.0005_beta0.0001_alpha0.1_trav500_blk1_temp0.01,0.6563073490484252,0.9999999958776927,0.004329004329004329,1,230,0.020468630028917002,-0.013240776001019389,-0.6468813976467168,-48.85524818159558,0.535887249435864,40642.37584287126,True,600000,50000,105950001,0.1,0.0001,0.01,,500.0
run_2111_dist-0.0005_beta0.0001_alpha0.2_trav500_blk1_temp0.0001_eps-0.01,0.9890858346270512,0.9999999958776927,0.3333333333333333,1,2,0.013429074972042637,-0.06052107533465268,-4.506719596148557,-74.46529281293412,0.3557828447399613,6005.246801854769,True,600000,50000,8719501,0.2,0.0001,0.0001,,500.0
run_2119_dist-0.0005_beta0.0001_alpha0.2_trav500_blk1_temp1.0_eps-0.01,0.486485138074714,0.06069939656060164,0.009900990099009901,5,500,0.2825867563350736,0.01528020597032687,0.05407261886048391,-3.5387362556165334,0.034372998911171716,69122.67297710344,True,600000,50000,154199501,0.2,0.0001,1.0,,500.0
run_2126_dist-0.0005_beta0.001_alpha0.01_trav500_blk1_temp0.1,0.493541089068763,0.01932715148372466,0.02127659574468085,5,230,0.7614168833147404,0.019672789639111378,0.025837080934517975,-1.3133409856196194,0.029440616530375496,69292.65562005377,True,600000,50000,152632501,0.01,0.001,0.1,,500.0
run_2133_dist-0.0005_beta0.001_alpha0.03_trav500_blk1_temp0.001_eps-0.01,0.9946901299278154,0.9698660936706794,0.004329004329004329,1,230,0.0376307885655848,-0.19691679482550903,-5.232863895007481,-26.573984710874463,0.3275534815097566,3323.634833137395,True,600000,50000,3530501,0.03,0.001,0.001,,500.0
run_2140_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp0.0001,0.9147210861206316,0.9985920434700748,0.009900990099009901,1,100,0.016143807806987934,-0.03830428315685593,-2.3726919704950724,-61.94325477333449,0.1444156788954544,25033.411309916773,True,600000,50000,42751501,0.1,0.001,0.0001,,500.0
run_2148_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp1.0,0.4916352308349193,0.03377324119392394,0.08,20,230,0.11592508325853873,0.0038791081662525933,0.033462198664988826,-8.626260787493052,0.007835502955031671,69251.63191161264,True,600000,50000,153256001,0.1,0.001,1.0,,500.0
run_2155_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.01_eps-0.01,0.7298125921493726,0.9999831236175585,0.00014283673760891302,1,7000,0.013514568483072188,-0.01342904770893199,-0.9936719567297086,-73.99422343765991,0.1636843876065926,38080.18833634594,True,600000,50000,91056001,0.2,0.001,0.01,,500.0
run_2162_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.001,0.8045797648581046,0.999194291250833,0.00014283673760891302,1,7000,0.024178059691765886,-0.0342160119799109,-1.4151678181009517,-41.35981186036038,0.2078238027207773,38474.17896893015,True,600000,50000,71030501,0.01,0.003,0.001,,500.0
