run_id,reg_type,reg_value,l1,beta,alpha,temp,travel,eps,peak_fraction,pruning_fraction,correlation,age_cap,peak_age,decay_rate,modularity,efficiency,rich_club,z_mod,z_eff,z_rc,baseline_stay,reward_modulation,timescale_balance,fitted_alpha_hl,fitted_beta_hl,beta0,beta1,std_X,mean_accuracy,fraction_solved,n_tasks_solved,n_tasks_total,mean_speed,switch_rate,entropy,dist_synaptic,dist_network,dist_cognitive,norm_dist_synaptic,norm_dist_network,norm_dist_cognitive,grand_distance,human_syn_peak,human_syn_decay,human_syn_corr,human_net_modularity,human_net_efficiency,human_net_rich_club,human_cog_baseline_stay,human_cog_reward_mod,human_cog_timescale_bal,path,probe_acc_poli_go,probe_solved_at_poli_go,probe_acc_poli_rtgo,probe_solved_at_poli_rtgo,probe_acc_poli_dlygo,probe_solved_at_poli_dlygo,probe_acc_poli_antigo,probe_solved_at_poli_antigo,probe_acc_poli_ctxgo,probe_solved_at_poli_ctxgo,probe_acc_poli_dlyantigo,probe_solved_at_poli_dlyantigo,probe_acc_poli_dlyctxgo,probe_solved_at_poli_dlyctxgo,probe_acc_poli_antictxgo,probe_solved_at_poli_antictxgo,probe_acc_poli_dlyantictxgo,probe_solved_at_poli_dlyantictxgo,probe_acc_poli_rtantictxgo,probe_solved_at_poli_rtantictxgo,probe_acc_poli_dm1,probe_solved_at_poli_dm1,probe_acc_poli_dm2,probe_solved_at_poli_dm2,probe_acc_poli_dlydm1,probe_solved_at_poli_dlydm1,probe_acc_poli_multidm,probe_solved_at_poli_multidm,probe_acc_poli_antidm1,probe_solved_at_poli_antidm1,probe_acc_poli_antidlydm1,probe_solved_at_poli_antidlydm1,probe_acc_poli_dlyms,probe_solved_at_poli_dlyms,probe_acc_poli_dlynms,probe_solved_at_poli_dlynms,probe_acc_poli_catdlyms,probe_solved_at_poli_catdlyms,probe_acc_poli_catdlynms,probe_solved_at_poli_catdlynms,probe_acc_poli_ctxdm1,probe_solved_at_poli_ctxdm1,probe_acc_poli_ctxdm2,probe_solved_at_poli_ctxdm2,probe_acc_poli_ctxdlydm1,probe_solved_at_poli_ctxdlydm1,probe_acc_poli_ctxdlydm2,probe_solved_at_poli_ctxdlydm2,probe_acc_poli_antictxdm1,probe_solved_at_poli_antictxdm1,probe_acc_poli_antictxdm2,probe_solved_at_poli_antictxdm2,probe_acc_poli_antictxdlydm1,probe_solved_at_poli_antictxdlydm1,probe_acc_poli_antictxdlydm2,probe_solved_at_poli_antictxdlydm2,probe_acc_poli_antidlyms,probe_solved_at_poli_antidlyms,probe_acc_poli_antidlynms,probe_solved_at_poli_antidlynms,probe_acc_poli_antictxdlyms,probe_solved_at_poli_antictxdlyms,probe_acc_poli_antictxcatdlyms,probe_solved_at_poli_antictxcatdlyms,probe_mean_acc,probe_mean_acc_training,probe_mean_acc_heldout,probe_frac_solved,probe_frac_solved_training,probe_frac_solved_heldout,cohort
run_2149_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp1.0_eps-0.01,Distance,0.0005,,0.001,0.1,1.0,500,-0.01,0.408398259859207,0.0148580302112807,0.947962212972471,3,1.22519477957762,0.362002735676305,0.280689360871312,0.6008922558922547,1.15,-11.836046598358507,6.28871247840126,-0.5240793510034428,0.4939676333682808,0.0439392133849392,0.0196078431372549,10.0,500.0,0.0241306373730639,-5.17839182222632,0.0169836201918059,0.9656,1.0,20.0,20.0,1226.9,111.67,2.9957,0.501576110798837,13.413223433636745,0.4879716421153316,0.3515990248463641,0.5998501892808679,0.6575714881730531,0.9569965443570478,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2149_dist-0.0005_beta0.001_alpha0.1_trav500_blk1_temp1.0_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,300,1.0,100,1.0,100,1.0,200,1.0,200,0.74,1200.0,1.0,100,1.0,100,0.94,1500.0,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.9,800.0,0.9,1700.0,0.56,,1.0,100,0.8,1500.0,0.94,800.0,0.5,,1.0,100,1.0,200,1.0,200,1.0,200,0.9462499999999999,0.984,0.8833333333333333,0.9375,1.0,0.8333333333333334,C-temp
run_2150_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.0001,Distance,0.0005,,0.001,0.2,0.0001,500,0.0,0.111701869490051,0.596140876593525,0.968281822785013,24,2.68084486776121,0.0547319633617841,0.3733209049054977,0.590942760942761,1.5,-7.788794710829171,5.553910367935717,-0.0992992454532838,0.8449021636845572,0.9999999958776928,0.0028490028490028,1.0,350.0,-1.6951647182018788,-81.48750970314308,0.2677076991198233,0.9279,0.9,18.0,20.0,429.2,85.11,2.9416,0.253239266876764,9.566666282600847,0.7262300707708259,0.1775177831832353,0.4278290456277823,0.9786392223995788,1.0827211013219986,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2150_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp0.0001,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,200,1.0,100,1.0,200,1.0,100,1.0,100,0.92,200,0.52,,1.0,100,1.0,100,0.68,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.88,900.0,0.5,,0.54,,1.0,100,0.8,1300.0,0.7,,0.38,,1.0,300,1.0,100,1.0,200,1.0,200,0.9037499999999998,0.9559999999999998,0.8166666666666668,0.8125,0.9,0.6666666666666666,H-100
run_2158_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0,Distance,0.0005,,0.001,0.2,1.0,500,0.0,0.867215399835643,0.0127216658727849,0.963581546678252,3,2.60164619950693,0.0454517095815338,0.2821379654748091,0.5940404040403979,1.1785714285714284,-11.772754252571596,5.782681244966864,-0.4894034240197565,0.4840466051079791,0.0801427640780507,0.1666666666666666,3.0,15.0,0.0638352477994547,-3.060744549273228,0.0525340683998647,0.9619,0.95,19.0,20.0,1303.8,112.08,2.9957,0.893020259069933,13.125420404077593,0.4179353261649474,0.6259968238059952,0.5869794052660624,0.5631932896654287,1.0264519117551791,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2158_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,300,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,0.88,1900.0,1.0,100,1.0,100,0.8,3600.0,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,300.0,0.84,1900.0,0.66,,1.0,100,0.9,,0.84,3200.0,0.64,,1.0,100,1.0,100,1.0,100,1.0,100,0.955,0.984,0.9066666666666666,0.90625,1.0,0.75,C-temp
run_2159_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0_eps-0.01,Distance,0.0005,,0.001,0.2,1.0,500,-0.01,0.271034243558006,0.0987904166480506,0.988767207686192,12,3.25241092269608,0.0366932736848267,0.2726224880142526,0.5845791245791242,1.090909090909091,-12.188503925261577,5.083935414033807,-0.5957954727197031,0.4872381443833862,0.0556612059578633,0.375,3.0,5.0,0.0510585119165178,-4.998116015780829,0.0223104386138777,0.9614,1.0,20.0,20.0,1418.5,111.98,2.9957,0.342797275160801,13.219720098228146,0.4326695335002104,0.2402969062353674,0.5911965637787199,0.5830485308480899,0.8644082192426048,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2159_dist-0.0005_beta0.001_alpha0.2_trav500_blk1_temp1.0_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,300,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,300,0.92,4800.0,1.0,100,1.0,100,0.94,2700.0,1.0,100,1.0,200,1.0,200,1.0,200,1.0,100,1.0,300.0,0.76,,0.46,,1.0,100,0.86,3800.0,0.78,,0.46,,0.8076923076923077,100,1.0,100,1.0,100,0.5384615384615384,100,0.9226923076923078,0.993,0.8055128205128205,0.875,1.0,0.6666666666666666,C-temp
run_2162_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.001,Distance,0.0005,,0.003,0.01,0.001,500,0.0,1.0,0.0,0.979009062287282,9,9.0,0.0,0.3479826370344545,0.5813468013467983,1.0941176470588234,-8.895872796777489,4.845217977131068,-0.5919013846627119,0.8045797648581046,0.999194291250833,0.0001428367376089,1.0,7000.0,-1.4151678181009515,-41.35981186036038,0.2078238027207773,0.9546,0.9,18.0,20.0,1373.4,88.97,2.9856,1.02077409041126,10.147070380731842,0.7255684497359028,0.7155507749470463,0.4537851858386573,0.9777476477854168,1.2938022913737086,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2162_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp0.001,1.0,200,1.0,100,1.0,200,1.0,100,1.0,300,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,200,0.64,,1.0,100,1.0,100,0.74,1100.0,1.0,200,1.0,500,1.0,200,1.0,300,1.0,100,1.0,200.0,0.7,,0.56,,1.0,100,0.94,300.0,0.72,,0.42,,1.0,100,1.0,100,1.0,100,1.0,100,0.9287500000000001,0.9690000000000001,0.8616666666666667,0.84375,0.95,0.6666666666666666,H-100
run_2168_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp1.0,Distance,0.0005,,0.003,0.01,1.0,500,0.0,0.308441270558342,0.135235031449979,0.984014533396313,6,1.85064762335005,0.0649584581715247,0.3499603678152745,0.5803535353535333,1.0186170212765957,-8.809461901664429,4.7718620980829645,-0.6835332812023626,0.4994137723571067,9.584614404811733e-06,0.0002856326763781,2.0,7000.0,0.0023449116460523,-0.0002348397909763,0.081626946956583,0.9645,0.9,18.0,20.0,1068.7,111.41,2.9957,0.34466161664956,10.042136457273877,0.5207224882346861,0.2416037879534466,0.4490924559993557,0.701705246701055,0.8674368436011787,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2168_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp1.0,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,300,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,0.76,4900.0,1.0,100,1.0,100,0.88,600.0,1.0,200,1.0,100,1.0,300,1.0,100,1.0,200,1.0,200.0,0.76,,0.5,,1.0,100,0.98,800.0,0.88,2900.0,0.46,,1.0,100,1.0,700,1.0,900,1.0,300,0.9443750000000001,0.982,0.8816666666666667,0.90625,1.0,0.75,C-temp
run_2169_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp1.0_eps-0.01,Distance,0.0005,,0.003,0.01,1.0,500,-0.01,0.685291612120282,0.0618737851317887,0.961989275128414,12,8.22349934544339,0.021286290119476,0.2735591544768965,0.5971717171717142,1.5,-12.1475791501383,6.013938761966435,-0.0992992454532838,0.5018379802096374,0.0092348227731545,0.0069513406156901,7.0,1000.0,-0.0073519539535484,-0.7607658759657745,0.0242787180353961,0.9639,0.95,19.0,20.0,1478.6,111.29,2.9957,0.706841023075179,13.555109700098509,0.5101649409203087,0.495487342965409,0.6061954577552608,0.6874783091091945,1.0419246928342123,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2169_dist-0.0005_beta0.003_alpha0.01_trav500_blk1_temp1.0_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,300,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,200,1.0,100,0.64,,1.0,100,1.0,100,0.76,3900.0,1.0,200,1.0,200,1.0,200,1.0,300,1.0,100,1.0,200.0,0.66,,0.58,,1.0,100,0.88,900.0,0.84,1100.0,0.6,,1.0,1800,1.0,600,1.0,100,1.0,100,0.9362499999999999,0.97,0.8799999999999999,0.875,0.95,0.75,C-temp
run_2179_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp1.0_eps-0.01,Distance,0.0005,,0.003,0.03,1.0,500,-0.01,0.594457068546773,0.126077743787289,0.885674376423128,21,12.4835984394822,0.0180368969439649,0.2715535770667314,0.6133164983164918,1.1290322580645162,-12.235206718516965,7.206282626495011,-0.5495270070963092,0.4997269631680624,0.0154262608114162,0.25,10.0,30.0,0.0010921474363086,-0.9733014238859696,0.031701359656083,0.9687,1.0,20.0,20.0,1375.0,111.39,2.9957,0.607751845495988,14.210305157500832,0.4369230957210583,0.4260269809992374,0.6354963279810683,0.5887804648339968,0.965410279200964,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2179_dist-0.0005_beta0.003_alpha0.03_trav500_blk1_temp1.0_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.64,4800.0,1.0,100,1.0,100,0.9,1800.0,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,300.0,0.84,,0.7,,1.0,100,0.96,900.0,0.86,2000.0,0.48,,1.0,100,1.0,100,1.0,100,1.0,100,0.949375,0.977,0.9033333333333333,0.90625,1.0,0.75,C-temp
run_2189_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp1.0_eps-0.01,Distance,0.0005,,0.003,0.1,1.0,500,-0.01,1.0,0.0,0.987354324288956,9,9.0,0.0,0.2645960025044196,0.5894444444444423,1.3333333333333333,-12.53919665060263,5.4432548893713575,-0.3015754861914548,0.4934755767094345,0.0345992467714661,0.3333333333333333,5.0,10.0,0.0260991745525332,-3.7208546320306426,0.0186080665667221,0.9641,1.0,20.0,20.0,1459.2,111.68,2.9957,1.02063658434483,13.6730181089261,0.4331605080207246,0.7154543847924388,0.6114684170631384,0.5837101488976758,1.1074683470468012,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2189_dist-0.0005_beta0.003_alpha0.1_trav500_blk1_temp1.0_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,200,1.0,100,1.0,100,0.82,2000.0,1.0,100,1.0,100,0.86,2700.0,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100.0,0.88,1600.0,0.72,,1.0,100,0.9,1000.0,0.82,,0.48,,1.0,1100,1.0,1100,1.0,400,1.0,300,0.9524999999999999,0.984,0.9,0.90625,1.0,0.75,C-temp
run_2199_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp1.0_eps-0.01,Distance,0.0005,,0.003,0.2,1.0,500,-0.01,1.0,0.0,0.991434177094139,9,9.0,0.0,0.2736026625854229,0.6032154882154824,1.0584192439862543,-12.145678196460022,6.460290636174622,-0.6352270173059634,0.4879646989749475,0.0665441213718814,0.2307692307692307,3.0,10.0,0.0481505049067817,-3.0712262487859867,0.0434231652490899,0.9591,0.95,19.0,20.0,1797.9,111.97,2.9957,1.02059418845638,13.771578243590142,0.4127309622381587,0.7154246657673188,0.6158761059178184,0.556180092510165,1.0956605886557165,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2199_dist-0.0005_beta0.003_alpha0.2_trav500_blk1_temp1.0_eps-0.01,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,200,1.0,200,1.0,100,1.0,200,1.0,100,1.0,300,1.0,100,0.86,2200.0,1.0,100,1.0,100,0.78,3100.0,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,600.0,0.8,4600.0,0.52,,1.0,100,0.9,500.0,0.84,3000.0,0.56,,1.0,200,1.0,100,1.0,100,1.0,200,0.9456249999999999,0.982,0.8850000000000001,0.9375,1.0,0.8333333333333334,C-temp
run_2508_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.003,Distance,1e-05,,0.0001,0.2,0.003,50,0.0,1.0,0.0,0.992080258006162,3,3.0,0.0,0.1807821490620221,0.633468013468012,1.0428265524625269,-16.201186527621875,8.69453664718466,-0.6541512034524205,0.9278244478443664,0.9998423639564644,0.0001428367376089,1.0,7000.0,-2.5537411665556475,-86.2196973317881,0.1312326593689822,0.9413,0.9,18.0,20.0,549.7,91.76,2.8028,1.0205889704,18.39840553442096,0.7358855896469892,0.7154210079704354,0.8227915606484679,0.9916506217689322,1.4738331406826504,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2508_dist-1e-05_beta0.0001_alpha0.2_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,0.64,,1.0,100,1.0,200,0.64,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,700.0,0.76,,0.64,,1.0,200,0.6,,0.64,,0.46,,1.0,200,1.0,200,1.0,100,1.0,100,0.9181250000000002,0.9640000000000001,0.8416666666666667,0.78125,0.9,0.5833333333333334,C-reg
run_2514_dist-1e-05_beta0.001_alpha0.01_trav50_blk1_temp0.005,Distance,1e-05,,0.001,0.01,0.005,50,0.0,1.0,0.0,0.994423363722823,3,3.0,0.0,0.1563109369477036,0.6250168350168344,1.0310344827586206,-17.27038126525094,8.070390015283287,-0.6684627366337923,0.9692445813830336,0.0570113555568191,0.2857142857142857,2.0,5.0,-3.45045079209543,-20.63828501246133,0.0419836777475338,0.9376,0.9,18.0,20.0,496.6,33.21,2.683,1.02057347754145,19.07469807038064,0.3122837416127775,0.7154101476566346,0.8530359092729254,0.4208213489914837,1.190198533710316,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2514_dist-1e-05_beta0.001_alpha0.01_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,100,1.0,300,1.0,100,1.0,300,1.0,100,1.0,200,1.0,600,1.0,200,1.0,100,1.0,100,0.6,,1.0,100,1.0,100,0.68,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,500.0,0.7,,0.52,,1.0,200,0.9,1500.0,0.54,,0.5,,1.0,300,1.0,200,1.0,200,1.0,200,0.9199999999999999,0.9640000000000001,0.8466666666666667,0.8125,0.9,0.6666666666666666,C-reg
run_2530_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp0.005,Distance,1e-05,,0.003,0.01,0.005,50,0.0,1.0,0.0,0.992913276100202,3,3.0,0.0,0.1747756951516745,0.620976430976429,1.0,-16.463620153008073,7.77199321915501,-0.7061279676677965,0.963654265525318,0.0325181510243797,0.4,2.0,3.0,-3.277655733418188,-22.81044985617109,0.0198173705291694,0.9398,0.9,18.0,20.0,714.2,35.75,2.7568,1.02058284614455,18.219585172221887,0.3564072232277044,0.7154167149385351,0.8147945695714839,0.4802804260458964,1.1859091677946725,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2530_dist-1e-05_beta0.003_alpha0.01_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,200,1.0,200,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,0.86,100,0.74,,1.0,100,1.0,100,0.6,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,600.0,0.64,,0.52,,1.0,100,1.0,1700.0,0.68,,0.64,,1.0,200,1.0,100,1.0,100,1.0,100,0.9275,0.96,0.8733333333333334,0.8125,0.9,0.6666666666666666,C-reg
run_2532_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.003,Distance,1e-05,,0.003,0.03,0.003,50,0.0,1.0,0.0,0.991635384842313,6,6.0,0.0,0.1737682435511769,0.6185858585858579,1.2142857142857142,-16.507637668145286,7.595441781445937,-0.4460585152901483,0.9674076494300456,0.6313145942219027,0.0043290043290043,1.0,230.0,-3.39054235181677,-31.518964425450942,0.1247262398560894,0.9273,0.9,18.0,20.0,778.9,50.07,2.675,1.02059251955696,18.176683015257943,0.4336504749049709,0.7154234958882196,0.8128759504488915,0.584370409096061,1.2304823705824508,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2532_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,0.86,900,0.68,,1.0,100,1.0,200,0.5,,1.0,100,1.0,200,1.0,200,1.0,100,1.0,200,0.86,3800.0,0.54,,0.52,,1.0,200,0.76,,0.52,,0.56,,1.0,400,1.0,300,1.0,200,1.0,100,0.8999999999999999,0.952,0.8133333333333334,0.78125,0.9,0.5833333333333334,C-reg
run_2534_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.005,Distance,1e-05,,0.003,0.03,0.005,50,0.0,1.0,0.0,0.993683120755591,3,3.0,0.0,0.1721628414058536,0.6212121212121203,1.0363636363636364,-16.577780802761563,7.789399698929238,-0.6619949696885592,0.926306902653031,0.820777717115107,0.0019960079840319,1.0,500.0,-2.53129647207073,-30.52495305297771,0.1330794783334159,0.9627,0.95,19.0,20.0,1339.0,88.25,2.8676,1.02057779083824,18.328551534531627,0.5746601065640701,0.7154131712275597,0.8196676333342802,0.774389470316206,1.3354213142069835,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2534_dist-1e-05_beta0.003_alpha0.03_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,400,1.0,200,1.0,100,1.0,500,1.0,100,1.0,300,1.0,200,0.82,,1.0,200,1.0,100,0.9,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,300,0.84,600.0,0.76,3800.0,0.58,,1.0,100,0.96,700.0,0.78,1900.0,0.46,,1.0,200,1.0,200,1.0,100,1.0,100,0.940625,0.986,0.8649999999999999,0.875,0.9,0.8333333333333334,C-reg
run_2536_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.003,Distance,1e-05,,0.003,0.1,0.003,50,0.0,1.0,0.0,0.991355622225222,3,3.0,0.0,0.1923296918544668,0.6237373737373726,1.0616883116883118,-15.696651977859869,7.975897696509328,-0.6312594889530189,0.941930193982922,0.9981766149059216,0.0043290043290043,1.0,230.0,-2.786285328901544,-57.68967148138577,0.1576595583856345,0.9336,0.9,18.0,20.0,606.6,78.66,2.7693,1.0205948507885,17.61812464258407,0.7352784622052692,0.715425130054438,0.7878967687308999,0.9908324805883668,1.4540850867397337,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2536_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,0.66,,1.0,100,1.0,100,0.7,,1.0,100,1.0,200,1.0,100,1.0,200,1.0,100,0.94,600.0,0.52,,0.56,,1.0,100,0.9,1600.0,0.62,,0.52,,1.0,200,1.0,200,1.0,100,1.0,100,0.9193749999999999,0.968,0.8383333333333334,0.8125,0.9,0.6666666666666666,C-reg
run_2538_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.005,Distance,1e-05,,0.003,0.1,0.005,50,0.0,1.0,0.0,0.996092200138075,3,3.0,0.0,0.1733991276677841,0.6249494949494933,1.0236220472440944,-16.523765057269095,8.06541673534774,-0.6774588941773472,0.8806949386951386,0.9999978563993076,0.0019960079840319,1.0,500.0,-1.999027545659762,-73.54996086952754,0.2048979199860855,0.9556,0.95,19.0,20.0,1382.2,122.58,2.9253,1.02056572306179,18.39958448813327,0.7292035313758303,0.7154047118565079,0.8228442844110283,0.9826461415446766,1.467811315403663,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2538_dist-1e-05_beta0.003_alpha0.1_trav50_blk1_temp0.005,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,300,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,100,0.8,,1.0,100,1.0,100,0.76,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,600.0,0.7,,0.54,,1.0,100,0.8,2000.0,0.66,,0.58,,1.0,200,1.0,200,1.0,100,1.0,100,0.9325,0.9780000000000001,0.8566666666666668,0.8125,0.9,0.6666666666666666,C-reg
run_2540_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.003,Distance,1e-05,,0.003,0.2,0.003,50,0.0,1.0,0.0,0.991680459636367,3,3.0,0.0,0.1889606499008925,0.619831649831649,1.0268948655256722,-15.843851957606908,7.687447460252111,-0.6734868139056469,0.9109399484634814,0.9999285726526516,0.0066225165562913,1.0,150.0,-2.3251660982601523,-83.10658416340358,0.1429662752609073,0.9445,0.9,18.0,20.0,484.9,102.08,2.8397,1.02059215112637,17.623225521941368,0.7310953225466453,0.7154232376226576,0.7881248841770573,0.9851954452913304,1.450372816696579,3.24,0.031,1.0,0.551587071746386,0.5157407407407404,1.5818181818181818,0.8085828347797086,0.3240631874134403,0.2659087926361548,logs/sweep/forage_v5/run_2540_dist-1e-05_beta0.003_alpha0.2_trav50_blk1_temp0.003,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,1.0,100,1.0,100,1.0,200,0.72,,1.0,100,1.0,200,0.78,,1.0,100,1.0,100,1.0,100,1.0,100,1.0,100,1.0,400.0,0.66,,0.56,,1.0,100,1.0,1000.0,0.66,,0.62,,1.0,400,1.0,100,1.0,200,1.0,100,0.9375,0.975,0.875,0.8125,0.9,0.6666666666666666,C-reg
